kic_kepler_id,glx_objid
7585928,2566315252313496714
7586015,2566315252313497071
7586032,2566315252313496922
7586057,2566315252313497059
7586239,2566315252313497253
7586247,2566315252313496436
7586250,2566315252313496795
7586270,2566315252313496719
7586384,2566315252313496771
7586448,2566315252313497210
7586470,2566315252313496766
7586473,2566315252313496776
7586536,2566315252313496788
7586541,2566315252313496960
7586546,2566315252313496657
7586560,2566315252313497236
7586580,2566315252313496884
7586627,2566315252313496858
7586653,2566315252313496663
7586720,2566315252313496539
7586733,2566315252313496806
7586749,2566315252313497047
7586786,2566315252313496768
7586802,2566315252313496611
7586859,2566315252313496750
7586869,2566315252313496916
7587057,2566315252313496574
7587058,2566315252313496883
7587060,2566315252313496739
7587085,2566315252313496519
7587086,2566315252313496751
7587099,2566315252313496724
7587147,2566315252313496710
7661316,2566315252313497556
7661320,2566315252313497432
7661362,2566315252313497104
7661396,2566315252313497622
7661409,2566315252313497492
7661439,2566315252313497369
7661500,2566315252313497250
7661515,2566315252313497356
7661564,2566315252313498167
7661598,2566315252313496915
7661609,2566315252313497592
7661672,2566315252313497617
7661678,2566315252313497550
7661689,2566315252313498437
7661720,2566315252313497316
7661732,2566315252313498240
7661752,2566315252313497436
7661768,2566315252313497576
7661801,2566315252313497302
7661829,2566315252313497307
7661869,2566315252313498106
7661871,2566315252313497484
7661883,2566315252313498330
7661893,2566315252313497611
7661902,2566315252313497526
7661910,2566315252313497239
7661935,2566315252313498158
7661958,2566315252313497163
7661959,2566315252313498068
7661977,2566315252313497456
7661982,2566315252313498661
7662016,2566315252313497348
7662025,2566315252313497559
7662076,2566315252313496746
7662081,2566315252313497547
7662104,2566315252313497468
7662118,2566315252313498400
7662180,2566315252313498325
7662207,2566315252313497111
7662209,2566315252313498353
7662216,2566315252313498241
7662277,2566315252313498407
7662335,2566315252313497609
7662337,2566315252313496996
7662339,2566315252313498301
7662402,2566315252313496800
8298549,3153753528708635127
8298567,3153753528708635259
8298572,3153753528708634786
8298593,3153753528710732780
8298626,3153753528710732610
8298642,3153753528708635503
8298725,3153753528708635763
8298744,3153753528710732998
8298767,3153753528708635726
8298818,3153753528708635236
7662428,2566315252313497262
7662453,2566315252313497515
7662492,2566315252313497428
7662502,2566315252313497207
8298870,3153753528708635468
8298953,3153753528708636011
8298968,3153753528708634844
8299010,3153753528708634865
7662514,2566315252313498234
7662566,2566315252313497604
7662577,2566315252313498250
7662589,2566315252313498222
7662637,2566315252313498095
7662654,2566315252313498691
7662711,2566315252313497582
7662741,2566315252313498323
7662744,2566315252313498373
7662750,2566315252313498227
7662784,2566315252313498333
7662795,2566315252313497490
7662805,2566315252313497451
7662831,2566315252313498123
7662856,2566315252313497625
7662901,2566315252313498084
7662914,2566315252313497323
7662960,2566315252313498148
7662963,2566315252313498144
7662992,2566315252313497128
7663039,2566315252313498434
7663042,2566315252313497448
7663100,2566315252313498328
7663109,2566315252313497503
7663127,2566315252313498318
7663165,2566315252313498316
7663174,2566315252313498100
7663180,2566315252313498190
7663228,2566315252313498568
7663278,2566315252313497413
7732702,2566315252313497818
7732817,2566315252313497844
7732836,2566315252313498080
7732931,2566315252313497629
7732932,2566315252313497629
7732964,2566315252313497736
7732991,2566315252313498468
7732998,2566315252313497799
7733037,2566315252313497933
7733106,2566315252313498133
7733120,2566315252313497657
7733138,2566315252313497641
7733179,2566315252313497322
7733249,2566315252313497709
7733320,2566315252313497773
7733473,2566315252313497805
7733540,2566315252313497637
7733613,2566315252313497948
7733614,2566315252313497711
7733619,2566315252313497938
7733685,2566315252313497722
7733716,2566315252313497735
7733775,2566315252313497855
7733898,2566315252313497676
7733922,2566315252313497888
7733925,2566315252313497911
7733968,2566315252313497798
7802286,2566315252313498640
7802353,2566315252313498477
7802450,2566315252313497803
8582064,3153929450569073735
8582118,3153929450569073507
8582121,3153929450569073754
8582151,3153929450569073872
8582166,3153929450569073742
8582176,3153929450569073637
8582177,3153929450569073805
8582199,3153929450569073421
8582210,3153929450569073841
8582221,3153929450569073688
8582224,3153929450569073846
8582244,3153929450569073848
8582245,3153929450569073450
8582291,3153929450569073338
8582317,3153929450569073381
8582348,3153929450569073859
8582406,3153929450569073582
8582473,3153929450569073430
8582697,3153929450569073869
8582913,3153929450569073755
8583313,3153929450569073675
8583380,3153929450569073351
8583505,3153929450569073701
8583586,3153929450569073497
8583882,3153929450569073717
8583885,3153929450569073590
8583911,3153929450569073627
8583929,3153929450569073695
8584005,3153929450569073311
8584080,3153929450569073337
8584112,3153929450569073511
8584127,3153929450569073476
8584162,3153929450569073639
8584185,3153929450569073273
8584206,3153929450569073416
8584222,3153929450569073706
8364412,3153753528710733349
8364435,3153753528708635650
8364498,3153753528708636426
8364516,3153753528710733355
8364538,3153753528708636457
8364550,3153753528708636414
8364578,3153753528708636211
8584284,3153929450569073777
8584288,3153929450569073628
8584289,3153929450569073575
8584390,3153929450569073412
8364645,3153753528710733255
8364649,3153753528708636174
8364667,3153753528708636818
8364686,3153753528708636745
8364716,3153753528708636149
8584439,3153929450569073586
8584450,3153929450569073586
8584509,3153929450569073802
8584513,3153929450569073486
8364751,3153753528709690937
8584615,3153929450569073803
8584709,3153929450569073860
8584735,3153929450569073538
8584756,3153929450569073797
8584920,3153929450569073435
8584986,3153929450569073483
8585026,3153929450569073571
8585365,3153929450569073836
8585450,3153929450569073525
8585469,3153929450569073366
8585506,3153929450569073558
8585534,3153929450569073414
8585646,3153929450569073361
8839028,3153929450569076760
8839138,3153929450569076584
8839188,3153929450569076224
8839214,3153929450569076579
8839353,3153929450569076170
8839366,3153929450569076566
8839947,3153929450569076356
8839999,3153929450569076477
8840004,3153929450569076200
8840379,3153929450569076830
8840992,3153929450569077106
8841148,3153929450569076779
8841287,3153929450569076553
8841297,3153929450569076656
8841307,3153929450569076585
8841446,3153929450569076738
8841468,3153929450569076677
8841813,3153929450569076619
8841838,3153929450569076863
8842083,3153929450569076944
8842164,3153929450569076955
8842170,3153929450569076768
8842196,3153929450569076773
8842253,3153929450569076761
8842354,3153929450569076460
8843235,3153929450569076803
8843356,3153929450569076655
8843420,3153929450569076318
8843512,3153929450569076796
8843529,3153929450569076525
8843610,3153929450569076822
8843698,3153929450569076983
8843711,3153929450569076416
8843764,3153929450569076613
8843768,3153929450569076352
8843818,3153929450569076439
8843859,3153929450569076653
8843936,3153929450569076749
8843975,3153929450569076741
8844019,3153929450569076922
8844077,3153929450569076575
8844456,3153929450569076831
8906762,3153929450569077246
8906893,3153929450569077259
8906913,3153929450569077263
8907057,3153929450569077693
8907079,3153929450569077243
8907195,3153929450569077210
8907526,3153929450569077650
8907600,3153929450569077363
8907769,3153929450569077334
8907882,3153929450569077093
8907943,3153929450569077519
8908102,3153929450569077137
8908163,3153929450569076652
8908641,3153929450569076992
8908798,3153929450569077281
8908977,3153929450569077091
8429816,3153753528708637639
8429927,3153753528708636864
8909673,3153929450569077134
8909758,3153929450569077518
8909844,3153929450569077447
8910904,3153929450569077096
8911105,3153929450569077448
8911177,3153929450569077673
8911233,3153929450569077033
8911286,3153929450569077764
8911558,3153929450569077685
8911640,3153929450569077562
8911667,3153929450569076968
8911749,3153929450569077289
8911948,3153929450569077364
9045188,3153929450569078287
9045280,3153929450569078439
9045531,3153929450569078920
9045611,3153929450569078462
9045866,3153929450569078554
9046087,3153929450569078644
9046092,3153929450569078814
9046116,3153929450569078487
9046277,3153929450569078822
9046282,3153929450569078840
9046545,3153929450569078587
9046650,3153929450569078682
9046704,3153929450569078500
9046855,3153929450569078775
9046892,3153929450569078639
9047284,3153929450569078855
9047416,3153929450569078597
9048070,3153929450569078955
9048103,3153929450569078747
9048178,3153929450569078847
9048239,3153929450569078458
9048243,3153929450569078995
9048251,3153929450569078626
9048306,3153929450569078773
9048440,3153929450569078670
9048450,3153929450569079001
9048454,3153929450569078713
9048460,3153929450569078661
9048506,3153929450569078656
9048531,3153929450569078696
9048551,3153929450569078425
9048777,3153929450569078819
9048873,3153929450569078427
9048976,3153929450569078499
9049088,3153929450569078909
9049163,3153929450569078738
9049334,3153929450569078720
9049540,3153929450569078349
9049648,3153929450569078766
9049660,3153929450569078939
9049771,3153929450569078429
9049773,3153929450569078850
9049839,3153929450569078448
9049887,3153929450569078519
9049890,3153929450569078543
9050029,3153929450569078314
9111835,3153929450569079047
9112027,3153929450569079042
9112067,3153929450569079311
9112277,3153929450569079162
9112301,3153929450569079433
9112414,3153929450569079116
9112472,3153929450569079211
9113113,3153929450569079213
9113236,3153929450569079121
9113600,3153929450569079316
9113715,3153929450569079215
9113851,3153929450569079051
9113868,3153929450569079878
9113910,3153929450569079387
9113932,3153929450569079048
9113975,3153929450569079067
9114111,3153929450569079141
9114478,3153929450569079189
9114648,3153929450569079391
9114776,3153929450569079212
9114783,3153929450569079013
9114804,3153929450569079120
9114848,3153929450569079495
9114871,3153929450569079057
9115029,3153929450569079436
5524119,3154035003685340851
5524282,3154035003685340651
5524333,3154035003685340942
5524373,3154035003685340675
5524424,3154035003685340415
5524508,3154035003685340237
5524633,3154035003685340306
5524646,3154035003685340872
5524660,3154035003685340285
5524663,3154035003685340849
5524666,3154035003685340428
5524686,3154035003685340733
5524705,3154035003685340847
5524720,3154035003685340405
5524740,3154035003685340613
5524763,3154035003685340309
5524801,3154035003685340926
5524810,3154035003685340703
5524929,3154035003685340381
5524963,3154035003685340278
5524971,3154035003685340732
5524974,3154035003685340666
5524985,3154035003685340254
5525023,3154035003685340999
5525067,3154035003685340495
5525172,3154035003685340843
5525207,3154035003685340793
5525228,3154035003685341005
5525235,3154035003685340678
5525292,3154035003685341147
5525293,3154035003685340337
5525324,3154035003685340668
5525341,3154035003685340892
5525342,3154035003685340457
5525350,3154035003685340286
5525400,3154035003685340251
5525416,3154035003685340201
5525425,3154035003685340967
5525444,3154035003685340604
5525484,3154035003685340258
5525489,3154035003685340258
5525501,3154035003685340270
5525538,3154035003685340570
5525572,3154035003685340375
5525577,3154035003685340987
5525582,3154035003685340921
5525592,3154035003685340768
5525594,3154035003685340719
5525716,3154035003685340672
5525733,3154035003685340474
5525754,3154035003685341070
5525755,3154035003685340941
5525828,3154035003685340785
5610065,3154035003685342020
5610099,3154035003685342074
5610149,3154035003685341844
5610169,3154035003685341686
5610296,3154035003685341722
5610347,3154035003685341554
5610410,3154035003685341180
5610411,3154035003685341601
5610512,3154035003685341038
5610563,3154035003685341969
5610655,3154035003685341578
5610665,3154035003685341317
5610815,3154035003685341227
5610881,3154035003685341587
5610964,3154035003685341123
5611011,3154035003685341608
5611229,3154035003685341078
5611273,3154035003685341182
5611325,3154035003685341475
5611371,3154035003685341773
5611423,3154035003685341896
5611424,3154035003685341379
5611497,3154035003685342073
5611535,3154035003685341285
5611547,3154035003685341972
5611561,3154035003685341727
5611569,3154035003685341625
5611572,3154035003685341598
5611578,3154035003685341313
5611580,3154035003685341939
5611612,3154035003685341654
5611665,3154035003685341907
5611686,3154035003685341913
5611763,3154035003685341372
5611769,3154035003685341604
5611836,3154035003685341040
5611838,3154035003685341579
5611880,3154035003685341181
5611909,3154035003685341353
5611924,3154035003685341003
5611925,3154035003685341616
5611934,3154035003685341228
5611984,3154035003685341192
5612025,3154035003685341526
5612032,3154035003685341980
5612052,3154035003685341296
5612057,3154035003685341840
5612072,3154035003685341217
5612154,3154035003685341687
5612203,3154035003685341636
5612245,3154035003685341508
5612253,3154035003685341871
5612265,3154035003685341759
5612294,3154035003685342076
5612298,3154035003685341968
5612321,3154035003685341580
5612342,3154035003685341543
7269719,3153823897452806202
7269843,3153823897452806185
7270343,3153823897452806203
7270352,3153823897452806368
7270404,3153823897452806394
7270466,3153823897452806228
7270548,3153823897452806206
7270736,3153823897452806177
7349868,3153823897454904167
7350204,3153823897454903945
7350284,3153823897454903715
7350486,3153823897454903848
7350496,3153823897454904087
7350626,3153823897454903656
7350759,3153823897454904240
7431703,3153823897454905442
7431838,3153823897454904852
7431844,3153823897454904760
7431965,3153823897454904545
7431970,3153823897454904545
7432354,3153823897454904889
7432548,3153823897454904867
7432616,3153823897454904228
7432906,3153823897454904428
7432931,3153823897454904902
7433177,3153823897454903996
7433279,3153823897454904612
7433434,3153823897454904495
7433457,3153823897454904482
7433459,3153823897452807523
7433485,3153823897452807184
7433513,3153823897452807617
7433560,3153823897452807251
7433563,3153823897452806881
7433573,3153823897452807586
7433585,3153823897452807599
7433593,3153823897452807264
7433664,3153823897452807180
7433683,3153823897452806893
7433703,3153823897452807528
7433713,3153823897452807517
7433736,3153823897452807466
7433752,3153823897452807515
7433813,3153823897452807224
7433857,3153823897452806856
7433870,3153823897452806923
7433909,3153823897452807349
7433920,3153823897452807246
7433927,3153823897452807094
7433931,3153823897452807255
7433941,3153823897452807401
7433988,3153823897452807043
7434010,3153823897452807367
7434031,3153823897452807130
7434060,3153823897452807662
7434109,3153823897452807350
7434110,3153823897452807202
7434250,3153823897452807756
7434250,3153823897453866994
7434302,3153823897452806961
7434353,3153823897453867221
7434397,3153823897452807322
7434436,3153823897452807258
7434457,3153823897452807189
7434463,3153823897452807074
7434470,3153823897454905244
7434544,3153823897452807811
7434573,3153823897452807764
7434639,3153823897452807627
7514581,3153823897452807837
7514648,3153823897452808162
7514690,3153823897452808012
7514694,3153823897452808012
7514709,3153823897452808351
7514727,3153823897452808327
7514737,3153823897452807878
7514810,3153823897454905212
7514850,3153823897454905287
7514858,3153823897452808567
7514871,3153823897452808427
7514967,3153823897452807924
7514991,3153823897452808610
7514996,3153823897452808610
7515022,3153823897453867527
7515022,3153823897452808473
7515023,3153823897452807825
7515060,3153823897452808417
7515087,3153823897452808087
7515103,3153823897452807738
7515107,3153823897452807651
7515121,3153823897452807868
7515137,3153823897452808696
7515151,3153823897452808136
7515159,3153823897452807768
7515212,3153823897452808198
7515233,3153823897452808390
7515251,3153823897452808614
7515252,3153823897452808486
7515278,3153823897452807612
7515308,3153823897452807817
7515321,3153823897454905618
7515336,3153823897452808889
7515393,3153823897452808561
7515431,3153823897452807946
7515442,3153823897454905411
7515527,3153823897452807866
7515572,3153823897452808618
7515615,3153823897452808020
7515679,3153823897453867667
7515679,3153823897452809444
7515685,3153823897452807989
7515701,3153823897452807783
7515762,3153823897452808193
7515814,3153823897454905690
7515825,3153823897454905789
7515873,3153823897452808158
7515908,3153823897452808197
7515964,3153823897452808523
7515980,3153823897452807986
7515994,3153823897452808300
7516024,3153823897452808616
7516038,3153823897452807673
7516043,3153823897452808062
7516073,3153823897452808061
7516156,3153823897452808026
7516177,3153823897452808331
7516208,3153823897454905374
7516221,3153823897452808324
7516242,3153823897452807853
7516287,3153823897453867713
7516300,3153823897452808191
7516345,3153823897454905700
7516351,3153823897452808668
7516379,3153823897452807704
7516388,3153823897454905306
7516406,3153823897454905464
7516418,3153823897452807851
7516438,3153823897452807799
7516439,3153823897454905964
7516474,3153823897452807917
7516489,3153823897452807862
7516505,3153823897452808269
7516509,3153823897452808027
7516518,3153823897452807785
7516573,3153823897452808735
7516581,3153823897454905699
7516589,3153823897452808441
7516607,3153823897452807752
7516650,3153823897452808663
7516664,3153823897452807919
7516687,3153823897452808707
7516695,3153823897452808098
7516703,3153823897452808673
7516757,3153823897454905338
7516779,3153823897452808381
7516781,3153823897454906010
7516850,3153823897452807901
7516929,3153823897452808491
7517020,3153823897452808268
7517062,3153823897454906107
7517100,3153823897452807604
7517101,3153823897452807996
7517132,3153823897452808478
7517137,3153823897452808446
7517147,3153823897452807731
7517169,3153823897452807965
7517186,3153823897452808339
7517261,3153823897454906095
7517305,3153823897452808164
7517324,3153823897452808372
7517370,3153823897452808652
7517372,3153823897452807814
7517379,3153823897452808612
7517563,3153823897452807829
7517650,3153823897453867634
7517688,3153823897454906307
7517700,3153823897452808311
7517705,3153823897452808149
7517795,3153823897452808723
7517806,3153823897452808240
7517873,3153823897454905576
7595572,3153823897454906674
7595668,3153823897454906389
7595891,3153823897454906430
7595897,3153823897454906775
7595971,3153823897454907283
7596236,3153823897454906999
7596238,3153823897454906798
7596250,3153823897454906847
7596350,3153823897454906665
7596634,3153823897454906709
7596639,3153823897454906425
7596741,3153823897454907515
7596870,3153823897454906983
7596873,3153823897454906983
7597096,3153823897454906561
7597150,3153823897454906832
7597269,3153823897454907212
7597312,3153823897454907321
7597446,3153823897454906444
7597771,3153823897454906645
7597789,3153823897454906469
7597855,3153823897454906811
7597999,3153823897454906767
7598128,3153823897454906721
7598333,3153823897454907021
7598436,3153823897454907198
7598491,3153823897454907539
7670943,3153823897454909447
7671028,3153823897454908467
7671081,3153823897454908219
7671314,3153823897454907516
7671318,3153823897454908316
7671425,3153823897454908747
7671654,3153823897454908149
7671716,3153823897454907902
7671833,3153823897454909064
7672068,3153823897454907481
7672215,3153823897454908699
7672418,3153823897454907680
7672445,3153823897454907903
7672492,3153823897454908519
7672526,3153823897454907373
7672940,3153823897454908904
7673005,3153823897454907403
7673192,3153823897454908265
7673401,3153823897454908264
7673670,3153823897454907140
7673675,3153823897454907140
7673768,3153823897454907805
7673841,3153823897454909040
7673859,3153823897454907099
7673999,3153823897454908079
7741474,3153823897454910067
7741548,3153823897452812130
7741550,3153823897452812445
7741577,3153823897452811559
7741611,3153823897452811922
7741615,3153823897452812168
7741616,3153823897452811861
7741652,3153823897452812012
7741684,3153823897452811147
7741750,3153823897452811122
7741759,3153823897452811300
7741780,3153823897452811820
7741825,3153823897452812483
7741837,3153823897454909228
7741939,3153823897452811686
7741966,3153823897452812414
7741987,3153823897452811077
7742016,3153823897452812085
7742049,3153823897452811565
7742079,3153823897452811675
7742099,3153823897452811427
7742121,3153823897452811325
7742133,3153823897452811551
7742137,3153823897452812443
7742171,3153823897452812422
7742175,3153823897452811345
7742193,3153823897452812367
7742198,3153823897452811836
7742244,3153823897452811034
7742265,3153823897452812296
7742284,3153823897452811483
7742351,3153823897452812117
7742352,3153823897452812174
7742371,3153823897452812465
7742408,3153823897452812133
7742409,3153823897452811919
7742448,3153823897452811242
7742465,3153823897452812735
7742529,3153823897452811429
7742531,3153823897452812554
7742534,3153823897454908558
7742583,3153823897452811837
7742586,3153823897452811876
7742599,3153823897453868597
7742625,3153823897452811510
7742649,3153823897452811625
7742656,3153823897452811863
7742671,3153823897452811223
7742739,3153823897454909197
7742748,3153823897452812073
7742810,3153823897452811216
7742888,3153823897452811834
7742904,3153823897452812451
7742949,3153823897452811586
7742954,3153823897452811266
7742963,3153823897452812394
7743034,3153823897452811324
7743060,3153823897452811571
7743089,3153823897454909788
7743124,3153823897452812423
7743176,3153823897452812352
7743199,3153823897452811735
7743201,3153823897452812278
7743208,3153823897452812384
7743266,3153823897452812058
7743275,3153823897452812070
7743283,3153823897452811321
7743324,3153823897452812146
7743326,3153823897452812737
7743339,3153823897452811923
7743349,3153823897452811767
7743356,3153823897452811943
7743380,3153823897452812329
7743389,3153823897452812449
7743409,3153823897452811576
7743412,3153823897452812342
7743417,3153823897452811199
7743464,3153823897452812107
7743489,3153823897452811549
7743504,3153823897452811568
7743521,3153823897452812162
7743529,3153823897452811933
7743539,3153823897452811395
7743549,3153823897452811195
7743580,3153823897452811310
7743586,3153823897452811317
7743606,3153823897452812245
7743654,3153823897452811613
7743714,3153823897454909201
7743724,3153823897452812348
7743728,3153823897454908994
7743746,3153823897452811530
7743748,3153823897452812135
7743775,3153823897452812067
7743788,3153823897454909782
7743795,3153823897452811360
7743840,3153823897452812109
7743867,3153823897452811945
7743899,3153823897452811796
7743974,3153823897452811657
7744036,3153823897452813542
7744087,3153823897454909125
7744093,3153823897452811897
7744120,3153823897454909522
7744173,3153823897452812535
7744209,3153823897452812431
7744274,3153823897452811420
7744435,3153823897452811166
7744469,3153823897452811221
7744479,3153823897452811346
7744481,3153823897452811372
7744599,3153823897452812014
7744634,3153823897452811848
7744703,3153823897452811477
7744754,3153823897452811365
7810368,3153823897452813497
7810400,3153823897452813277
7810407,3153823897452813629
7810415,3153823897454909792
7810431,3153823897452813476
7810464,3153823897452813740
7810468,3153823897452813368
7810482,3153823897452812755
7810483,3153823897452813680
7810537,3153823897452812675
7810543,3153823897452812544
7810550,3153823897452812639
7810556,3153823897454911261
7810613,3153823897452813757
7810638,3153823897452813659
7810653,3153823897452812860
7810686,3153823897452812703
7810708,3153823897452812556
7810731,3153823897454911281
7810773,3153823897452813414
7810785,3153823897452813390
7810796,3153823897452813336
7810809,3153823897452813640
7810829,3153823897452812526
7810876,3153823897452812810
7810945,3153823897452813504
7810986,3153823897454910824
7810996,3153823897452812723
7811071,3153823897452812760
7811074,3153823897454910826
7811075,3153823897452812582
7811112,3153823897454910662
7811211,3153823897452813123
7811218,3153823897452812495
7811253,3153823897452813683
7811262,3153823897452812848
7811310,3153823897452813463
7811344,3153823897454910602
7811396,3153823897452812837
7811397,3153823897452812561
7811408,3153823897452813377
7811448,3153823897452813784
7811497,3153823897452813048
7811510,3153823897452813681
7811522,3153823897452813632
7811525,3153823897452813346
7811537,3153823897454911090
7811544,3153823897452812578
7811564,3153823897452812879
7811611,3153823897452812757
7811688,3153823897452813555
7811740,3153823897454911361
7811758,3153823897452813534
7811776,3153823897452813303
7811832,3153823897452813054
7811880,3153823897452813975
7811986,3153823897452813864
7812035,3153823897452813299
7812048,3153823897452812623
7812051,3153823897452812739
7812055,3153823897452813041
7812096,3153823897452813799
7812110,3153823897452813059
7812136,3153823897452813020
7812161,3153823897452813793
7812167,3153823897452813194
7812178,3153823897452813817
7812179,3153823897452813102
7812193,3153823897452813378
7812203,3153823897452813735
7812225,3153823897452812900
7812257,3153823897452813536
7812283,3153823897452813167
7812305,3153823897452813773
7812322,3153823897452812912
7812366,3153823897452812736
7812397,3153823897452813460
7812413,3153823897452813596
7812419,3153823897452812478
7812438,3153823897452813113
7812449,3153823897452813300
7812455,3153823897452812539
7812457,3153823897452812716
7812468,3153823897452813329
7812503,3153823897452813122
7812536,3153823897452812962
7812552,3153823897452813517
7812558,3153823897453869336
7812563,3153823897454910318
7812594,3153823897454909886
7812616,3153823897452812954
7812628,3153823897452813896
7812771,3153823897452812988
7812830,3153823897452813742
7812892,3153823897453869269
7812892,3153823897452814154
7812893,3153823897452813650
7812937,3153823897454911410
7812977,3153823897452813911
7812990,3153823897454910409
7813025,3153823897454910798
7813039,3153823897453869044
7813054,3153823897452813545
7813081,3153823897452813530
7813153,3153823897452812599
7813175,3153823897452813281
7813197,3153823897452813464
7813206,3153823897452813226
7813295,3153823897454911258
7813324,3153823897452813772
7813349,3153823897452813164
7813351,3153823897452813337
7813363,3153823897452812994
7813364,3153823897452813069
7813370,3153823897452813327
7813388,3153823897452813678
7813402,3153823897452813232
7813427,3153823897452812996
7813436,3153823897452813280
7813496,3153823897452813566
7879445,3153823897452814870
7879482,3153823897452814332
7879536,3153823897452814180
7879548,3153823897452814548
7879568,3153823897454911817
7879570,3153823897454912241
7879614,3153823897454912092
7879639,3153823897452814754
7879648,3153823897454911904
7879709,3153823897452814879
7879779,3153823897452814270
7879812,3153823897452814807
7879908,3153823897452814535
7879909,3153823897452814316
7879955,3153823897452814033
7879963,3153823897452815108
7879970,3153823897452814337
7879979,3153823897454911919
7880015,3153823897452814799
7880027,3153823897452814829
7880060,3153823897452813994
7880079,3153823897454912191
7880090,3153823897452814145
7880128,3153823897454912038
7880212,3153823897452814874
7880220,3153823897452814687
7880246,3153823897452814699
7880265,3153823897452814533
7880271,3153823897452814732
7880340,3153823897452814716
7880395,3153823897452814708
7880432,3153823897454912878
7880465,3153823897452814609
7880490,3153823897454912408
7880509,3153823897452814607
7880511,3153823897452814308
7880572,3153823897452814246
7880596,3153823897452814464
7880633,3153823897454911500
7880634,3153823897452814601
7880676,3153823897454912032
7880679,3153823897452814606
7880765,3153823897452814856
7880789,3153823897452814161
7880823,3153823897452814672
7880875,3153823897452814700
7880888,3153823897452814398
7880924,3153823897454912348
7880925,3153823897454912420
7880929,3153823897454912420
7880941,3153823897452814444
7880972,3153823897452814321
7880978,3153823897452815057
7880981,3153823897452814973
7881062,3153823897452814598
7881168,3153823897452815058
7881181,3153823897452814449
7881215,3153823897452813936
7881225,3153823897452815237
7881228,3153823897452814003
7881258,3153823897452814618
7881267,3153823897452813775
7881275,3153823897452813952
7881304,3153823897452814873
7881369,3153823897453869667
7881386,3153823897453869776
7881394,3153823897452814540
7881395,3153823897452813954
7881418,3153823897454911742
7881457,3153823897452814486
7881457,3153823897453869702
7881464,3153823897452814759
7881489,3153823897452814713
7881543,3153823897452815060
7881545,3153823897452814041
7881586,3153823897452814288
7881649,3153823897452813963
7881671,3153823897452814604
7881673,3153823897454911641
7881681,3153823897452815128
7881715,3153823897453869573
7881722,3153823897454912732
7881756,3153823897452814490
7881835,3153823897454911214
7881851,3153823897452815246
7881851,3153823897453869829
7881863,3153823897452814784
7881907,3153823897452814769
7881907,3153823897453869602
7881963,3153823897454912339
7882003,3153823897452814804
7882046,3153823897452814637
7882071,3153823897452814306
7882131,3153823897452814375
7882132,3153823897452814302
7882153,3153823897452814512
7882159,3153823897452814242
7882211,3153823897452814591
7882244,3153823897452814595
7882279,3153823897452814395
7882282,3153823897454912167
7882285,3153823897452814573
7882351,3153823897452814560
7882364,3153823897452814696
7882377,3153823897452815132
7882390,3153823897452814294
7882418,3153823897452814075
7882437,3153823897452814231
7948360,3153823897452815575
7948418,3153823897452816052
7948462,3153823897452816079
7948465,3153823897452815194
7948495,3153823897452816112
7948501,3153823897452815704
7948538,3153823897454912424
7948562,3153823897452815633
7948574,3153823897452815277
7948588,3153823897452815103
7948603,3153823897452815700
7948604,3153823897452815449
7948619,3153823897452815635
7948628,3153823897452815239
7948629,3153823897452815447
7948670,3153823897452815671
7948683,3153823897452816031
7948695,3153823897452815191
7948710,3153823897452815791
7948738,3153823897452815156
7948766,3153823897452815749
7948776,3153823897452816103
7948779,3153823897452815591
7948784,3153823897452815451
7948969,3153823897452815373
7948990,3153823897452815292
7948998,3153823897452815747
7949034,3153823897452815135
7949058,3153823897452815281
7949066,3153823897452815801
7949159,3153823897452815833
7949214,3153823897452814858
7949248,3153823897452815893
7949258,3153823897452815787
7949259,3153823897454912623
7949285,3153823897452815684
7949300,3153823897452815242
7949304,3153823897452815937
7949320,3153823897452815283
7949332,3153823897452815293
7949406,3153823897452814952
7949443,3153823897452815721
7949458,3153823897452816067
7949485,3153823897452815917
7949520,3153823897452815517
7949566,3153823897452815759
7949580,3153823897452815527
7949585,3153823897452815110
7949593,3153823897452815370
7949599,3153823897452815858
7949633,3153823897452815587
7949677,3153823897452815885
7949846,3153823897452815748
7949934,3153823897452815685
7949951,3153823897452815713
7949958,3153823897452815548
7949968,3153823897452815779
7949983,3153823897452815440
7949984,3153823897452815368
7949985,3153823897452815903
7949994,3153823897452815702
7950066,3153823897452815511
7950097,3153823897452815604
7950103,3153823897452816124
7950105,3153823897452816022
7950112,3153823897452815978
7950158,3153823897452816078
7950226,3153823897452815431
7950229,3153823897452816170
7950246,3153823897452815715
7950270,3153823897452815486
7950279,3153823897452816008
7950291,3153823897452815337
7950329,3153823897452815390
7950334,3153823897452814892
7950336,3153823897452815259
7950348,3153823897452816192
7950369,3153823897454912694
7950401,3153823897452815468
7950417,3153823897452815230
7950500,3153823897452815997
7950505,3153823897452815807
7950550,3153823897452815515
7950622,3153823897452815487
7950632,3153823897452815257
7950642,3153823897452815610
7950648,3153823897454912822
7950668,3153823897452815406
7950672,3153823897452815423
7950674,3153823897452815938
7950682,3153823897452816053
7950736,3153823897452815838
7950773,3153823897452815299
7950775,3153823897452816084
7950807,3153823897452816085
7950817,3153823897452815359
7950832,3153823897452815207
7950840,3153823897452815649
7950923,3153823897452815396
7950979,3153823897452816027
7951018,3153823897452815766
7951037,3153823897452815179
7951052,3153823897452815502
7951062,3153823897452815086
7951104,3153823897452815698
7951125,3153823897452814955
7951136,3153823897452815083
7951141,3153823897452815254
