galex_id,ra,dec,min_cnt,max_cnt,ave_cnt,lc_filename
3154281294289962714,284.637956999,44.8076373425,0.0,31.0,13.7903225806,
3154281294289962989,284.647737019,44.8322317462,0.0,23.0,11.761627907,
3154281294289962692,284.650188283,44.807276765,0.0,23.0,10.5142857143,
3154281294289962865,284.695755742,44.8266936644,1.0,22.0,8.51724137931,
3154281294292063157,285.86791829,45.0326508549,0.0,400.0,247.461988304,3154281294292063157_LC.csv
3154281294289965635,285.873971862,45.0710711423,0.0,20.0,7.64285714286,
3154281294289965110,285.895797726,45.0261466735,0.0,19.0,10.0057803468,
3154281294289965274,285.912466377,45.0361818176,0.0,27.0,12.4867724868,
3154281294289966165,285.929654403,45.0907394229,0.0,70.0,41.8042328042,
3154281294289965039,285.946377035,45.0178630789,0.0,24.0,10.2872340426,
3154281294289965495,285.947881889,45.0353947767,0.0,46.0,26.0687830688,
3154281294289965529,285.959744277,45.0580042007,0.0,24.0,9.96296296296,
6371232520063683893,286.015800769,45.0076683895,0.0,24.0,11.2234042553,
6371232520063683896,286.104249622,45.0096761546,0.0,22.0,9.48148148148,
6371232520063683909,286.122467453,45.0093711025,0.0,24.0,10.3068783069,
6371232520063683907,286.179542328,45.0090751235,1.0,28.0,11.4021164021,
6371232520063683904,286.235198325,45.0085079643,1.0,29.0,13.9365079365,
6371232520063683836,286.246093035,45.000066177,0.0,25.0,10.5396825397,
6371232520063683919,286.293609987,45.0136242055,1.0,31.0,11.4338624339,
6371232520063683878,286.431819431,45.0020716312,0.0,56.0,28.291005291,
6371232520063683863,286.520874813,45.0043528018,0.0,23.0,10.7619047619,
6371232520063683852,286.536830545,45.001935781,0.0,24.0,10.0529100529,
6371232520063683879,286.553823629,45.0023876213,3.0,73.0,48.2063492063,
6371232520063683843,286.632663363,45.0015670718,0.0,20.0,9.7619047619,
6371232520063683922,286.718203525,45.0098816681,0.0,29.0,14.3862433862,
6371232520063683876,286.77821502,45.0015279665,1.0,40.0,21.2010582011,
6371232520063683933,286.782043149,45.0177068038,0.0,21.0,9.83068783069,
6371232520063683930,286.83622187,45.0128734995,0.0,24.0,12.0423280423,
6371232520063683929,286.858496825,45.0117608856,0.0,29.0,15.0952380952,
6371232520063683872,286.935335092,45.0052589308,0.0,22.0,11.4126984127,
6371232520063683885,286.942924563,45.0061010591,0.0,23.0,13.2446808511,
6371232499662588767,288.279268421,45.4583315127,0.0,165.0,15.8601036269,6371232499662588767_LC.csv
6371232469599916185,288.884113794,46.0608543754,42.0,622.0,499.573991031,6371232469599916185_LC.csv
3190098985076403130,286.170976731,43.009124577,0.0,27.0,11.3922651934,
3190098985076402506,286.179326122,43.0230542299,0.0,23.0,11.8121546961,
3190098985076402653,286.183749097,43.0110979524,0.0,24.0,9.9152854512,
3190098985076402903,286.203354146,43.0664430227,0.0,44.0,23.8733624454,
3153929450569075211,299.049650703,44.905004555,2.0,24.0,14.4448979592,
3154140556801614528,290.823667712,38.9407259399,0.0,43.0,15.4708171206,3154140556801614528_LC.csv
3154140556801614227,291.433861308,38.9061601559,0.0,36.0,18.371024735,
3154140556801614054,291.602470819,38.9078169904,1.0,28.0,12.7279151943,
3154140556801615674,291.281010889,39.0549690036,0.0,28.0,13.7738515901,
3154140556801615855,291.372449263,39.0723993644,1.0,45.0,24.2155477032,
3154140556801616162,290.862699339,39.108671838,0.0,29.0,14.1294117647,
3154140556801617214,291.754327955,39.2161494176,3.0,56.0,35.7541899441,
3154140556803713699,291.760541596,39.2125303046,16.0,265.0,184.608938547,3154140556803713699_LC.csv
3154140556801617555,291.184044026,39.3468152883,1.0,25.0,11.0670391061,
3154140556801617674,291.185416524,39.3272383472,0.0,24.0,11.9553072626,
3190345275681022266,282.936236848,40.7744303615,1.0,73.0,45.8603448276,
3190345275681021589,283.183709454,40.7336939059,0.0,23.0,9.69482758621,
3190345275681022698,283.392647902,40.8523717101,0.0,21.0,9.44482758621,
3190345275681022583,283.398684168,40.841586769,0.0,53.0,31.5844827586,
3190345275681022652,283.437928909,40.8653846172,0.0,37.0,18.9465517241,
3190345275681022545,283.440059172,40.8364143403,0.0,38.0,20.1189655172,
3190345275681022360,283.472037899,40.8130573461,0.0,22.0,10.074137931,
3190345275681022359,283.501089177,40.8091686501,0.0,19.0,9.25689655172,
3153964634941161800,296.289987091,42.4174826992,0.0,42.0,17.3322033898,
3153964634941161808,296.29536142,42.4203844111,0.0,33.0,16.6559322034,
3153964634943259351,296.207824961,42.564118507,164.0,3079.0,1967.66949153,3153964634943259351_LC.csv
3153964634941163015,296.142203139,42.6898640256,0.0,32.0,16.1508474576,
3153964634941164241,296.260762948,42.8976864433,0.0,31.0,14.5694915254,
3153964634941165081,296.023219999,43.0247201666,0.0,37.0,19.5167037862,
3153964634941165461,296.030144779,43.0870950463,0.0,31.0,16.85077951,
3153964634941165809,296.80152343,43.1392098207,0.0,36.0,16.0966101695,
3153964634941165733,296.810818903,43.1302038424,5.0,154.0,102.283050847,
3153964634941166105,296.84803671,43.1884846893,0.0,40.0,18.313559322,
3190169353820574657,281.277628418,44.3703507772,0.0,24.0,10.6539473684,
3190169353820574068,281.336662498,44.337050139,0.0,24.0,10.4473684211,
3190169353820574156,281.386692297,44.3507487223,0.0,20.0,7.34123847167,
3190169353820573745,282.128307474,44.3029588838,1.0,78.0,45.473541384,
3190169353822671799,282.168707114,44.3369228463,7.0,210.0,141.563689605,
3154070188059528571,286.13015205,37.41071708,2.0,1162.0,785.594339623,3154070188059528571_LC.csv
3154070188059527995,286.209475632,37.4213497923,5.0,146.0,104.028037383,
3154070188059527566,286.344371119,37.4119298598,1.0,45.0,26.4672897196,
3154070188059528612,286.422112353,37.439739491,38.0,618.0,463.576323988,3154070188059528612_LC.csv
3154070188057435220,286.701802943,37.8306348161,0.0,28.0,11.8619402985,
3190063800704311675,292.619325368,44.5066297416,0.0,27.0,13.2718676123,
6371232520063684238,286.25713951,45.063616561,0.0,25.0,11.3121693122,
6371232520063684238,286.25713951,45.063616561,0.0,25.0,11.3121693122,
6371232520063684125,286.339857483,45.0457504501,1.0,48.0,20.5132275132,6371232520063684125_LC.csv
3190028616334311844,294.186160869,46.4988805004,1.0,252.0,176.232078853,3190028616334311844_LC.csv
3190028616332214454,294.286813445,46.4815303714,0.0,38.0,13.0872662511,3190028616332214454_LC.csv
3190028616332214306,294.692303406,46.4377967988,0.0,33.0,14.0567765568,
3190028616332214421,294.693134859,46.4788467789,0.0,31.0,13.7051282051,
3190028616332214333,294.693382003,46.4527892664,0.0,29.0,13.1787351054,
3190028616332214384,294.71436304,46.4619202097,0.0,30.0,15.3281393217,
3190028616332214345,294.734724929,46.4540032423,0.0,33.0,15.9432234432,
3190028616332217119,293.935876194,46.8336768152,0.0,31.0,15.2512531328,
3190028616332217366,294.244162208,46.8527247746,0.0,53.0,23.373433584,
3190028616332217101,294.578038601,46.8292479626,0.0,102.0,30.234962406,
3190028616332217462,294.846012097,46.8724002593,0.0,29.0,11.5833333333,
3190028616332217768,295.192908605,46.8947000291,0.0,28.0,13.5762925599,
3190028616332218494,293.664798538,46.9479030219,0.0,44.0,19.8776223776,
3190028616332218723,293.745653975,46.9586075992,0.0,104.0,55.4164179104,3190028616332218723_LC.csv
3190028616332218834,294.308696164,46.9920554199,0.0,95.0,13.7987460815,3190028616332218834_LC.csv
3190028616332218605,294.524308073,46.9705772068,0.0,97.0,14.747645951,3190028616332218605_LC.csv
3190028616332218779,294.789629249,46.9838947423,0.0,50.0,13.7105263158,3190028616332218779_LC.csv
3190028616332217818,294.811518147,46.9001568815,0.0,56.0,14.7805642633,3190028616332217818_LC.csv
3190028616334315231,294.867780505,46.9003921685,0.0,145.0,93.1917293233,3190028616334315231_LC.csv
3190028616332218603,295.135549061,46.968726491,0.0,30.0,13.4422835634,
3190028616332218354,295.144891064,46.9450827434,0.0,39.0,15.6447368421,3190028616332218354_LC.csv
3190028616332218391,295.146788492,46.9342549187,0.0,101.0,58.1685463659,3190028616332218391_LC.csv
3190028616332218991,295.151823788,46.9852243906,0.0,72.0,38.9329573935,3190028616332218991_LC.csv
3190028616332218713,295.172611978,46.9758960727,0.0,49.0,16.1829573935,3190028616332218713_LC.csv
3190028616332218400,295.184174668,46.9532927255,0.0,50.0,13.1435736677,3190028616332218400_LC.csv
3190239722564748182,287.835940542,47.2489251686,0.0,28.0,14.0133333333,
3190239722564748424,287.857538529,47.2926317528,0.0,18.0,8.50095238095,
3190239722564747952,287.857757496,47.2199152036,0.0,29.0,16.8628571429,
3190239722564748560,287.863629674,47.2995643677,1.0,30.0,15.1066666667,
3190239722564747928,287.913297938,47.2178025392,0.0,26.0,13.1908396947,
3190028616332222644,294.001806575,47.3474257075,0.0,959.0,18.7821316614,3190028616332222644_LC.csv
3190028616332222904,294.281915198,47.3723102709,0.0,30.0,11.3354673496,
3190028616332222965,294.352324306,47.3799602505,0.0,26.0,12.0979643766,
3190028616332222466,294.568241847,47.3305507048,0.0,91.0,12.3943573668,3190028616332222466_LC.csv
3190239722564750279,288.319495946,47.4437356434,2.0,76.0,45.2495238095,
3190028616332223509,294.419773548,47.4361386963,0.0,67.0,39.7407725322,
3190063800704305146,291.615458147,43.886346684,0.0,28.0,14.2319859402,
3190063800706402299,291.785047597,43.8827253657,1.0,30.0,15.6445578231,
3190063800704304552,291.785693907,43.8050937281,2.0,88.0,57.0716783217,
3190063800704305129,291.793527442,43.8752008144,0.0,40.0,20.8469387755,
3190063800704304696,291.799665056,43.8187219681,0.0,37.0,21.2653061224,
3190063800704305036,292.304021453,43.8675496821,0.0,37.0,19.0068027211,
3190063800704310094,292.493274644,44.333662211,0.0,31.0,15.6643026005,
3190063800704311214,292.27751966,44.4437574199,0.0,30.0,15.0520094563,
3190063800704311066,292.30723982,44.4137495185,2.0,55.0,35.3924349882,
3154281294289971228,284.761119627,45.5550172588,2.0,47.0,27.5317604356,
3154281294289971867,284.905081715,45.6181450375,0.0,25.0,12.0809859155,
3154281294292067793,285.387105468,45.6464974419,123.0,3758.0,1639.49823944,3154281294292067793_LC.csv
3154281294289971430,285.495472169,45.6665359348,0.0,47.0,22.9813084112,
3154281294289971469,285.503161486,45.6245749077,0.0,19.0,9.23053892216,
3190028616332214901,294.386167182,46.5759108165,0.0,49.0,14.718809373,
3190028616332214556,294.582053482,46.5011707448,0.0,41.0,21.5574626866,
3190028616332214713,294.586984049,46.5432680234,0.0,41.0,14.4500318269,3190028616332214713_LC.csv
3190028616332215438,293.845487614,46.636489497,0.0,52.0,24.072234763,3190028616332215438_LC.csv
3190028616332215403,293.861170885,46.6207798986,0.0,115.0,61.0707865169,3190028616332215403_LC.csv
3190028616332216042,293.862423396,46.65621782,6.0,2111.0,946.573786408,3190028616332216042_LC.csv
3190028616332215247,293.871531884,46.6336758264,0.0,37.0,16.0438871473,
3190028616332215661,293.899626596,46.6808421694,0.0,466.0,18.7449856734,3190028616332215661_LC.csv
3190028616332215150,293.911468249,46.6194490523,0.0,725.0,14.8880526811,3190028616332215150_LC.csv
3190028616332215536,293.910930694,46.6556909064,1.0,52.0,28.170605613,
3190028616332215592,293.915518809,46.6779794573,0.0,158.0,13.5540443808,3190028616332215592_LC.csv
3190028616332215944,293.931388223,46.667596902,13.0,268.0,190.415778252,3190028616332215944_LC.csv
3190028616332215659,293.943384199,46.6909942827,0.0,27.0,12.1562294001,
3190028616332215615,293.950385356,46.6254424718,0.0,335.0,193.47650514,3190028616332215615_LC.csv
3190028616332215559,293.961454349,46.6664902928,0.0,670.0,17.8372093023,3190028616332215559_LC.csv
3190028616332215139,293.973844436,46.6172414854,0.0,239.0,13.2394678492,
3190028616332215668,293.972830315,46.6576011066,2.0,1032.0,56.9475779695,3190028616332215668_LC.csv
3190028616332215696,293.982254426,46.6879561303,0.0,72.0,15.6251596424,3190028616332215696_LC.csv
3190028616332215658,293.987520428,46.6833941384,0.0,447.0,15.8908045977,3190028616332215658_LC.csv
3190028616332215467,293.992372936,46.6544441695,0.0,139.0,15.090548579,3190028616332215467_LC.csv
3190028616332215622,294.000078485,46.6851606008,0.0,1050.0,19.8408945687,3190028616332215622_LC.csv
3190028616332215256,294.006363725,46.6344656143,0.0,400.0,13.8902842036,
3190028616332215256,294.006363725,46.6344656143,0.0,400.0,13.8902842036,
3190028616332215320,294.007708558,46.6458359924,0.0,37.0,12.6252478519,
3190028616332215287,294.009112073,46.6292068534,0.0,46.0,15.7501652346,
3190028616332215531,294.010381332,46.6642456912,0.0,37.0,17.471042471,
3190028616332215608,294.019070523,46.6614533573,1.0,60.0,31.7222222222,
3190028616332215705,294.019736162,46.6885270735,0.0,688.0,24.3245614035,3190028616332215705_LC.csv
3190028616332215357,294.032140898,46.643554733,0.0,40.0,20.4291338583,
3190028616332215567,294.03380416,46.676110694,0.0,26.0,12.6397243108,
3190028616332215248,294.049374849,46.6357428031,0.0,32.0,13.0245319561,
3190028616332215371,294.056594094,46.652315109,0.0,27.0,12.2183908046,
3190028616332215148,294.055572261,46.6237346633,0.0,28.0,12.4871116986,
3190028616332215245,294.056968443,46.6287092342,0.0,35.0,16.599339934,
3190028616332215518,294.057035434,46.6648432341,0.0,35.0,16.944235589,
3190028616332215269,294.079251443,46.6391317542,0.0,29.0,13.2228607918,
3190028616332215448,294.088271666,46.6618105234,0.0,104.0,12.790726817,
3190028616332215369,294.088889072,46.6448914644,0.0,39.0,18.3327008223,
3190028616332215566,294.090775599,46.6701585415,0.0,318.0,17.64160401,3190028616332215566_LC.csv
3190028616332215474,294.098295194,46.658400527,0.0,52.0,27.813283208,
3190028616332215336,294.099413513,46.6456131502,0.0,30.0,13.5166144201,
3190028616332215353,294.109402894,46.6503749553,0.0,25.0,13.0269423559,
3190028616332215637,294.115632224,46.6681204257,0.0,57.0,31.7255639098,
3190028616332215606,294.118286446,46.6847887612,0.0,86.0,12.9448621554,
3190028616332215660,294.125067083,46.6728994189,0.0,88.0,53.2468671679,
3190028616332215302,294.124717204,46.6407091514,0.0,115.0,13.6290726817,
3190028616332215136,294.137233481,46.6138398743,0.0,90.0,22.4319338422,3190028616332215136_LC.csv
3190239722564753196,288.272766246,47.7086721775,0.0,34.0,10.4984984985,
3190239722564755604,288.49915812,47.9382813158,2.0,38.0,20.8888888889,
3190239722564756221,287.861033495,48.0094025898,0.0,42.0,18.4316644114,3190239722564756221_LC.csv
3190239722565807543,288.120332587,47.7489745838,17.0,281.0,215.618403248,3190239722565807543_LC.csv
6371197278783279042,283.43708848,48.4906424206,3.0,81.0,50.7875816993,
6371197269119598677,283.283408065,48.5911994937,0.0,18.0,8.07438016529,
6371197278783279475,283.300149704,48.5615238377,0.0,21.0,8.6262295082,
3190239722564756367,287.920061844,48.0197470745,0.0,26.0,9.73342354533,
3190239722564756101,288.00856647,48.0074789827,2.0,54.0,31.7550744249,
3154210925545792498,291.42867126,48.5655956952,0.0,21.0,9.67718446602,
3154210925545794011,290.729288191,48.7366645367,0.0,22.0,9.66828087167,
3154210925545794306,290.764225435,48.7194626956,0.0,24.0,10.7239709443,
3154210925547891654,290.75106206,48.7223804057,0.0,23.0,11.7167070218,
3154210925545794089,290.767731718,48.7314343058,1.0,82.0,53.7046004843,
6371373173800177679,281.020091524,44.4741509416,0.0,19.0,9.32085561497,
3154210925545794128,290.787029376,48.7252604685,4.0,98.0,66.2929782082,
6371373173800177496,281.073739632,44.4575405291,17.0,231.0,173.021276596,6371373173800177496_LC.csv
6371197291668178030,280.851349885,47.5616521716,1.0,38.0,21.1275167785,
6371373173800177481,281.080584889,44.4397136906,2.0,61.0,41.5638297872,
