kic_kepler_id,galex_obj_id
9157163,3153788713080721508
9157260,3153788713080721761
9157267,3153788713080721432
9157353,3153788713080721819
9157367,3153788713080721446
9157390,3153788713080721778
9157397,3153788713080721570
9157419,3153788713080721217
9157462,3153788713080721310
9157634,3153788713080721846
9157666,3153788713080721736
9157670,3153788713080721773
9157703,3153788713080721134
9157723,3153788713080721601
9157725,3153788713080721596
9157740,3153788713080721389
9157785,3153788713080721861
9157900,3153788713080721580
9157908,3153788713080721670
9157946,3153788713080721278
9157952,3153788713080721308
9158008,3153788713080721573
9158038,3153788713080721177
9158123,3153788713080721329
9158153,3153788713080721688
9158267,3153788713080721529
9158332,3153788713080721619
9158338,3153788713080721807
9158417,3153788713080721719
9158491,3153788713080721860
9158492,3153788713080721383
9158504,3153788713080721852
9158526,3153788713080721262
9158548,3153788713080721774
9158575,3153788713080721565
9158589,3153788713080721827
9158651,3153788713080721667
9158766,3153788713080721614
9158859,3153788713080721657
9158869,3153788713080721449
9158898,3153788713080721203
9158916,3153788713080721707
9158925,3153788713080721510
9158981,3153788713080721836
9159005,3153788713080721442
9159012,3153788713080721894
9159053,3153788713080721680
9159076,3153788713080721559
9159115,3153788713080721476
9159158,3153788713080721606
9159198,3153788713080721345
9159288,3153788713080721784
9159443,3153788713080721739
9159451,3153788713080721749
9159469,3153788713080721549
9159529,3153788713080721822
9159598,3153788713080721652
9159628,3153788713080721913
9159714,3153788713080721635
9159767,3153788713080721409
9159768,3153788713080721809
9159770,3153788713080722319
9159835,3153788713080722278
9159837,3153788713080721880
9159850,3153788713080722221
9159892,3153788713080721486
9159966,3153788713080721336
9160022,3153788713080721620
9160066,3153788713080721133
9160126,3153788713080721299
9160135,3153788713080722049
9160137,3153788713080722206
9160220,3153788713080721433
9160233,3153788713080721415
9160275,3153788713080721579
9160305,3153788713080722393
9160324,3153788713080722358
9160338,3153788713080721837
9160424,3153788713080722515
9160468,3153788713080722471
9160529,3153788713080721206
9160544,3153788713080721876
9160564,3153788713080722226
9160580,3153788713080721848
9160602,3153788713080721557
9160630,3153788713080721929
9160633,3153788713080722455
9160706,3153788713080722592
9160734,3153788713080722528
9160739,3153788713080721746
9160786,3153788713080721539
9160845,3153788713080722764
9160873,3153788713080722068
9160898,3153788713080722142
9160917,3153788713080721588
9160945,3153788713080722219
9219949,3153788713080722845
9219958,3153788713080722806
9219983,3153788713080723493
9219989,3153788713080722527
9220002,3153788713080722927
9220074,3153788713080723474
9220076,3153788713080722748
9220118,3153788713080722779
9220133,3153788713080722782
9220149,3153788713080723043
9220159,3153788713080723188
9220203,3153788713080723300
9220259,3153788713080723103
9220341,3153788713080723279
9220374,3153788713080722654
9220379,3153788713080723066
9220391,3153788713080723483
9220413,3153788713080722938
9220441,3153788713080723189
9220463,3153788713080722511
9220465,3153788713080722944
9220467,3153788713080723302
9220481,3153788713080723028
9220508,3153788713080723077
9220531,3153788713080723200
9220562,3153788713080723198
9220593,3153788713080723282
9220609,3153788713080722796
9220611,3153788713080723160
9220614,3153788713080723531
9220625,3153788713080722893
9220652,3153788713080722359
9220684,3153788713080723575
9220685,3153788713080722995
9220793,3153788713080723698
9220811,3153788713080723520
9220816,3153788713080722526
9220896,3153788713080723399
9220898,3153788713080722487
9221025,3153788713080723449
9221052,3153788713080723098
9221065,3153788713080723185
9221068,3153788713080723379
9221176,3153788713080723305
9221208,3153788713080723263
9221245,3153788713080723004
9221254,3153788713080722521
9221268,3153788713080723081
9221324,3153788713080723176
9221352,3153788713080722994
9221434,3153788713080722675
9221484,3153788713080723190
9221502,3153788713080722644
9221508,3153788713080723221
9221517,3153788713080723204
9221520,3153788713080722998
9221528,3153788713080722998
9221551,3153788713080723025
9221553,3153788713080723029
9221615,3153788713080722836
9221627,3153788713080723376
9221687,3153788713080723022
9221694,3153788713080723392
9221714,3153788713080722503
9221721,3153788713080723643
9221774,3153788713080722840
9221781,3153788713080722684
9221801,3153788713080723437
9221854,3153788713080722451
9221888,3153788713080722901
9221979,3153788713080722668
9221980,3153788713080723057
9222035,3153788713080722396
9222051,3153788713080723335
9222073,3153788713080723639
9222079,3153788713080722733
9222126,3153788713080722839
9222164,3153788713080722690
9222194,3153788713080723540
9222213,3153788713080722882
9222246,3153788713080723076
9222278,3153788713080722474
9222282,3153788713080723088
9222333,3153788713080723390
9222376,3153788713080722869
9222389,3153788713080722663
9222499,3153788713080722493
9222516,3153788713080723410
9222529,3153788713080722576
9222547,3153788713080723551
9222584,3153788713080723555
9222587,3153788713080723417
9222625,3153788713080723701
9222690,3153788713080722945
9222697,3153788713080723505
9222713,3153788713080723539
9222717,3153788713080722571
9222729,3153788713080723646
9222735,3153788713080723257
9222792,3153788713080723086
9222836,3153788713080723455
9222851,3153788713080723345
9222859,3153788713080722555
9222874,3153788713080723442
9222884,3153788713080722738
9223221,3153788713080723104
9223269,3153788713080723517
9223461,3153788713080723542
9223491,3153788713080723636
9223535,3153788713080723563
9223537,3153788713080723472
9223564,3153788713080723197
9223570,3153788713080722867
9223609,3153788713080722384
9223757,3153788713080722966
9223780,3153788713080723383
9223783,3153788713080722936
9223806,3153788713080722561
9223835,3153788713080723666
9223886,3153788713080723559
9223932,3153788713080723085
9223963,3153788713080722666
9224195,3153788713080723618
9224200,3153788713080723003
9224204,3153788713080722847
9224218,3153788713080722854
9224237,3153788713080722712
9224252,3153788713080722817
9224282,3153788713080723330
9224351,3153788713080723154
9224362,3153788713080722853
9224466,3153788713080723073
9224478,3153788713080722586
9224509,3153788713080722993
9224557,3153788713080723234
9282549,3153788713080724717
9282564,3153788713080724379
9282569,3153788713080724409
9282573,3153788713080723895
9282577,3153788713080724594
9282593,3153788713080723708
9282598,3153788713080724889
9282638,3153788713080723975
9282679,3153788713080724064
9282684,3153788713080724338
9282687,3153788713082821731
9282725,3153788713080724070
9282752,3153788713080724209
9282759,3153788713080724826
9282769,3153788713080724082
9282783,3153788713080724794
9282786,3153788713080724698
9282809,3153788713080724970
9282813,3153788713080723621
9282818,3153788713080724202
9282849,3153788713080723924
9282858,3153788713080724346
9282859,3153788713080724509
9282882,3153788713080724034
9282930,3153788713080724503
9282932,3153788713080723802
9282943,3153788713080724764
9283001,3153788713082822153
9283002,3153788713082822254
9283024,3153788713080724274
9283067,3153788713080724803
9283083,3153788713080724190
9283112,3153788713080724537
9283119,3153788713080724389
9283124,3153788713080724391
9283128,3153788713082821647
9283156,3153788713082821453
9283168,3153788713080724847
9283186,3153788713080724672
9283193,3153788713080723953
9283203,3153788713080724258
9283220,3153788713080724731
9283244,3153788713080724442
9283248,3153788713080724722
9283315,3153788713082821876
9283386,3153788713080724648
9283520,3153788713080724710
9283524,3153788713080724225
9283525,3153788713080724797
9283563,3153788713080724701
9283572,3153788713080724135
9283616,3153788713080724741
9283619,3153788713080724087
9283645,3153788713080724599
9283708,3153788713080724909
9283710,3153788713080724720
9283750,3153788713080724696
9283802,3153788713080724453
9283812,3153788713080724482
9283816,3153788713080723826
9283821,3153788713080724251
9283826,3153788713082821695
9283829,3153788713080724823
9283840,3153788713080724417
9283842,3153788713080724414
9283872,3153788713080724712
9283894,3153788713080724658
9283948,3153788713082821922
9283952,3153788713080724816
9283963,3153788713080724033
9283977,3153788713080723845
9283980,3153788713082822097
9283985,3153788713081779171
9283985,3153788713080725287
9283993,3153788713081779167
9284030,3153788713080723716
9284031,3153788713080724418
9284059,3153788713080724104
9284099,3153788713082822277
9284114,3153788713080723719
9284184,3153788713080723605
9284196,3153788713080724598
9284206,3153788713080724590
9284233,3153788713082821193
9284261,3153788713080724637
9284262,3153788713080724234
9284323,3153788713080724466
9284329,3153788713080724235
9284357,3153788713080724456
9284379,3153788713082821372
9284450,3153788713080724364
9284469,3153788713080724539
9284476,3153788713080724711
9284487,3153788713082821413
9284535,3153788713082822066
9284560,3153788713080724325
9284599,3153788713080724476
9284616,3153788713080724772
9284632,3153788713080724369
9284679,3153788713080724381
9284682,3153788713080724400
9284741,3153788713080724336
9284820,3153788713080724746
9284825,3153788713080724162
9284888,3153788713080724144
9284920,3153788713080724845
9284921,3153788713080724257
9284924,3153788713080724740
9284964,3153788713082822349
9284969,3153788713080724933
9284989,3153788713080724099
9285032,3153788713080724677
9285034,3153788713080724603
9285090,3153788713080724732
9285095,3153788713080724681
9285102,3153788713081779013
9285102,3153788713080724501
9285133,3153788713080724292
9285139,3153788713080724675
9285142,3153788713080724113
9285155,3153788713080724205
9285185,3153788713080724591
9285188,3153788713082820900
9285195,3153788713080723890
9285237,3153788713080723819
9285265,3153788713080724121
9285267,3153788713080723862
9285289,3153788713080723673
9285297,3153788713080724240
9285307,3153788713080724345
9285311,3153788713080724008
9285316,3153788713080724455
9285327,3153788713080724601
9285347,3153788713080724365
9285380,3153788713080723758
9285395,3153788713080724793
9285461,3153788713080724580
9285522,3153788713080723824
9285576,3153788713080724915
9285587,3153788713082822328
9285598,3153788713080724223
9285617,3153788713080723892
9285636,3153788713080724015
9285653,3153788713080724592
9285667,3153788713080724415
9285674,3153788713080724530
9285710,3153788713080724332
9285727,3153788713080723705
9285731,3153788713080724403
9285749,3153788713080724758
9285773,3153788713080723960
9285787,3153788713080724753
9285793,3153788713080723947
9285838,3153788713082822342
9285848,3153788713080723799
9285891,3153788713080724194
9285901,3153788713080724073
9285949,3153788713080724664
9285996,3153788713080724632
9285998,3153788713080723728
9286029,3153788713080723958
9286088,3153788713082821535
9286090,3153788713080724730
9286116,3153788713080724802
9286138,3153788713080724604
9286152,3153788713080724410
9286223,3153788713080724309
9286250,3153788713080724799
9286251,3153788713080724359
9286266,3153788713080724602
9286281,3153788713080724747
9286287,3153788713080724558
9286324,3153788713080724814
9286340,3153788713080723929
9286365,3153788713080724831
9286373,3153788713082821568
9286409,3153788713080724103
9286410,3153788713080724178
9286422,3153788713080724040
9286459,3153788713080724333
9286461,3153788713080724312
9286525,3153788713080724022
9286638,3153788713081779089
9286701,3153788713080723863
9286728,3153788713080723724
9286733,3153788713080724181
9286738,3153788713080724358
9286774,3153788713080724271
9286803,3153788713080724214
9286817,3153788713080724044
9286834,3153788713080723715
9286851,3153788713080724571
9286865,3153788713080724468
9286866,3153788713081779058
9286924,3153788713082821356
9286931,3153788713080724679
9286958,3153788713080724348
9286959,3153788713080724489
9286973,3153788713080723869
9286989,3153788713080724042
9287000,3153788713080724231
9466829,3153788713080727018
9466836,3153788713080727159
9466871,3153788713080727061
9466931,3153788713080726872
9466939,3153788713080727266
9466990,3153788713080726920
9467050,3153788713080727026
9467074,3153788713080728776
9467102,3153788713080728672
9467108,3153788713080728475
9467115,3153788713080727272
9467117,3153788713080728645
9467124,3153788713080727260
9467126,3153788713080728571
9467160,3153788713080728427
9467170,3153788713080728682
9467184,3153788713082824070
9467187,3153788713080728619
9467209,3153788713080728799
9467217,3153788713080728179
9467244,3153788713080727622
9467323,3153788713082824092
9467345,3153788713082824099
9467357,3153788713081779994
9467361,3153788713080727170
9467362,3153788713080727217
9467373,3153788713080728632
9467404,3153788713080728204
9467425,3153788713080727145
9467455,3153788713080727031
9467485,3153788713082825376
9467489,3153788713080728726
9467527,3153788713080728777
9467534,3153788713080727134
9467561,3153788713080728512
9467577,3153788713080727098
9467597,3153788713080728225
9467601,3153788713080728252
9467638,3153788713080727524
9467643,3153788713080728503
9467676,3153788713080728690
9467724,3153788713080728393
9467731,3153788713080727770
9467741,3153788713080726990
9467759,3153788713080726974
9467801,3153788713080728253
9467846,3153788713080728744
9467848,3153788713080727118
9467861,3153788713080727121
9467884,3153788713080727028
9467904,3153788713080727088
9467905,3153788713082824066
9467928,3153788713080727162
9467966,3153788713080728459
9467994,3153788713080728599
9468023,3153788713080728463
9468090,3153788713080727048
9468112,3153788713082824013
9468126,3153788713082825599
9468160,3153788713080727157
9468183,3153788713080728223
9468199,3153788713080727062
9468212,3153788713080728351
9468235,3153788713080728460
9468247,3153788713080728426
9468296,3153788713080728416
9468469,3153788713081779709
9468475,3153788713081779122
9468611,3153788713080726942
9468611,3153788713081779523
9468648,3153788713080727071
9468674,3153788713080728815
9468717,3153788713082825753
9468741,3153788713080727450
9468747,3153788713080727119
9468756,3153788713080728635
9468769,3153788713080727189
9468770,3153788713080727083
9468789,3153788713080727122
9468800,3153788713082825899
9468825,3153788713080727215
9468847,3153788713082824323
9468848,3153788713080728529
9468858,3153788713080727207
9468866,3153788713080727240
9468871,3153788713080728763
9468930,3153788713080727723
9468939,3153788713080727123
9468966,3153788713080728565
9468983,3153788713080727161
9469010,3153788713082825582
9469025,3153788713081779749
9469029,3153788713082824111
9469038,3153788713080728633
9469105,3153788713080727242
9469149,3153788713080728840
9469159,3153788713080726905
9469165,3153788713080728752
9469166,3153788713080728772
9469171,3153788713080727117
9469187,3153788713080728261
9469188,3153788713080727049
9469212,3153788713080728350
9469225,3153788713080727104
9469236,3153788713080728590
9469238,3153788713082825398
9469261,3153788713081779614
9469261,3153788713080726970
9469305,3153788713080728450
9469306,3153788713082824030
9469350,3153788713080728385
9469357,3153788713080728452
9469368,3153788713082824062
9469371,3153788713080726903
9469455,3153788713080727151
9469460,3153788713080728481
9469465,3153788713080728317
9469466,3153788713080727515
9469475,3153788713080727075
9469480,3153788713080727209
9469486,3153788713080728442
9469494,3153788713082824307
9469524,3153788713080727285
9469556,3153788713080727365
9469575,3153788713080727163
9469599,3153788713082824039
9469606,3153788713080727339
9469612,3153788713080726889
9469617,3153788713080728838
9469627,3153788713080728818
9469667,3153788713080728773
9469683,3153788713080728727
9469729,3153788713080728240
9469735,3153788713080727036
9469736,3153788713080728670
9469760,3153788713080728691
9469775,3153788713082824025
9469799,3153788713080728498
9469833,3153788713080728248
9469834,3153788713080728696
9469839,3153788713080728638
9469850,3153788713080727494
9469860,3153788713082825438
9469867,3153788713080728304
9469869,3153788713080727539
9469877,3153788713080728650
9469879,3153788713080727539
9469908,3153788713080728041
9469923,3153788713080728847
9469972,3153788713080728195
9469973,3153788713080728273
9469982,3153788713080727007
9470002,3153788713080728289
9470007,3153788713080727928
9470016,3153788713080727225
9470028,3153788713080727262
9470030,3153788713080728519
9470036,3153788713080728363
9470038,3153788713080728624
9470054,3153788713082825520
9470055,3153788713080727033
9470099,3153788713080728754
9470132,3153788713082824029
9470156,3153788713080727087
9470163,3153788713080728738
9470175,3153788713080727041
9470183,3153788713080728355
9470187,3153788713080728808
9470207,3153788713080726897
9470210,3153788713080728425
9470252,3153788713080728325
9470262,3153788713080727502
9470269,3153788713080727005
9470276,3153788713080727214
9470323,3153788713080728684
9470350,3153788713080726944
5940068,3153894266196983894
5940264,3153894266196983874
5940442,3153894266196983901
5940587,3153894266196983892
5940603,3153894266196983842
6022075,3153894266196984386
6022110,3153894266196984136
6022204,3153894266196984177
6022348,3153894266196984056
6022397,3153894266196984301
6022408,3153894266196984264
6022474,3153894266196984009
6022519,3153894266196984257
6022556,3153894266196984093
6022596,3153894266196984190
6022651,3153894266196984198
6022653,3153894266196984503
6022668,3153894266196984049
6022695,3153894266196984126
6022706,3153894266196984315
6022710,3153894266196984105
6022753,3153894266196984195
6022804,3153894266196984115
6022829,3153894266196984139
6022900,3153894266196984313
6023302,3153894266196984237
6023324,3153894266196984217
6023385,3153894266196984166
6023421,3153894266196984360
6023526,3153894266196984378
6023571,3153894266196983944
6023592,3153894266196984191
6023638,3153894266196984061
6185183,3153894266196985754
6185200,3153894266196985470
6185204,3153894266196985331
6185257,3153894266196985604
6185290,3153894266196985551
6185331,3153894266196985383
6185346,3153894266196986052
6185353,3153894266196985421
6185416,3153894266199083536
6185417,3153894266196985247
6185440,3153894266199082783
6185457,3153894266196985944
6185513,3153894266199082938
6185516,3153894266196985907
6185523,3153894266196985509
6185552,3153894266196985919
6185709,3153894266199082928
6185717,3153894266196985809
6185785,3153894266196985796
6185790,3153894266196985340
6185809,3153894266196985950
6185834,3153894266196985172
6185841,3153894266199083221
6185851,3153894266199083549
6185856,3153894266196985122
6185872,3153894266196985757
6185878,3153894266199083167
6185898,3153894266196985803
6185916,3153894266196985697
6185960,3153894266196985852
6185964,3153894266196985634
6186029,3153894266196986264
6186031,3153894266196985751
6186054,3153894266196985575
6186068,3153894266196985394
6186119,3153894266196985442
6186127,3153894266196985713
6186169,3153894266196985361
6186182,3153894266196985967
6186203,3153894266196985802
6186261,3153894266196985679
6186262,3153894266196985580
6186286,3153894266196985935
6186300,3153894266196986137
6186353,3153894266196985835
6264181,3153894266196986485
6264213,3153894266196986769
6264217,3153894266196986615
6264236,3153894266196986957
6264312,3153894266196986980
6264313,3153894266196986961
6264367,3153894266196986508
6264370,3153894266196986570
6264398,3153894266196986077
6264411,3153894266196987028
6264427,3153894266196986910
6264466,3153894266196987045
6264496,3153894266196986401
6264529,3153894266196986952
6264532,3153894266196986229
6264551,3153894266196986186
6264602,3153894266196987108
6264611,3153894266196986226
7213267,3153964634941163471
7213311,3153964634941163406
6264626,3153894266196986647
6264638,3153894266196986510
6264667,3153894266196986272
7213390,3153964634941163623
7213509,3153964634941163099
7213531,3153964634941163240
7213552,3153964634941163287
7213559,3153964634941163605
6264741,3153894266196986768
6264743,3153894266196986499
7213651,3153964634941163543
7213653,3153964634941163397
7213718,3153964634941163280
7213757,3153964634941163400
6264764,3153894266196986142
6264768,3153894266199084743
6264821,3153894266196986100
7213812,3153964634941163121
7213864,3153964634941163254
7213911,3153964634941163473
7213940,3153964634941163274
7213988,3153964634941163169
7214055,3153964634943260674
7214092,3153964634941163314
6264857,3153894266196986353
7214228,3153964634941163299
7214306,3153964634941163253
7214363,3153964634941163313
7214372,3153964634941163317
6264919,3153894266196987079
7214434,3153964634941163512
7214436,3153964634941163368
7214475,3153964634943260389
7214515,3153964634941163272
7214626,3153964634941163441
7214667,3153964634941163367
6265005,3153894266196986263
6265014,3153894266196986413
6265024,3153894266196986345
6265031,3153894266196986325
6265041,3153894266196987030
7214675,3153964634941163383
7214788,3153964634941163201
7214804,3153964634941163131
7214842,3153964634941163482
7214878,3153964634941163103
7214880,3153964634941163103
7214916,3153964634941163300
7214959,3153964634941163249
7215025,3153964634941163506
7215027,3153964634941163419
7215184,3153964634941163263
7215212,3153964634941163188
6265113,3153894266196986668
7215254,3153964634941163150
7215295,3153964634941163267
7215320,3153964634941163521
7215337,3153964634941163195
7215369,3153964634941163203
7215396,3153964634941163547
6265159,3153894266196986074
6265430,3153894266196986955
6265455,3153894266196986896
7215529,3153964634941163193
7215603,3153964634943260525
7215607,3153964634943260766
7215649,3153964634941163533
7215678,3153964634941163437
7215687,3153964634941163199
7215779,3153964634941163319
7215790,3153964634941163577
7215856,3153964634941163094
7215896,3153964634941163449
7215913,3153964634941163266
7215936,3153964634943260497
7215954,3153964634941163588
7215997,3153964634941163259
7216003,3153964634943260782
7216140,3153964634941163318
7216265,3153964634941163411
7216306,3153964634941163564
7216313,3153964634943260620
7216391,3153964634941163115
7216460,3153964634941163292
7216493,3153964634941163496
7216511,3153964634941163371
7216616,3153964634941163660
7216690,3153964634941163636
7216758,3153964634941163572
7216846,3153964634941163207
7216879,3153964634941163073
7216886,3153964634941163334
7216909,3153964634941163288
7216928,3153964634941163576
7216972,3153964634941163208
7216979,3153964634941163208
7216984,3153964634941163542
7217008,3153964634941163783
7217059,3153964634941163481
7217082,3153964634943260578
7217088,3153964634941163503
7217300,3153964634941163621
6265518,3153894266196986580
6265589,3153894266196986549
7217387,3153964634941163558
7217389,3153964634941163261
7217453,3153964634941163303
7217481,3153964634943260692
7217483,3153964634943260786
7217486,3153964634941163312
7217492,3153964634941163555
7217514,3153964634941163231
7217531,3153964634941163559
7217591,3153964634941163352
7217609,3153964634941163511
7217665,3153964634941163154
7217720,3153964634941163364
7217829,3153964634941163508
7217866,3153964634941163432
7217894,3153964634941163245
7217909,3153964634941163290
7217938,3153964634941163433
7217949,3153964634941163388
7217965,3153964634941163356
7218005,3153964634941163097
7218053,3153964634943260226
7218188,3153964634941163162
7218267,3153964634941163128
7218668,3153964634941163532
7218737,3153964634941163436
6265596,3153894266196986386
6265603,3153894266196986636
6265649,3153894266196986354
7218911,3153964634941163178
7218915,3153964634941163332
7218930,3153964634941163597
7218950,3153964634941163403
7218982,3153964634943260395
7219000,3153964634941163567
7219026,3153964634941163214
6265665,3153894266196986541
6265693,3153894266196986759
6265720,3153894266196986699
7219251,3153964634943260279
7219432,3153964634941163477
7219493,3153964634941163232
7219502,3153964634943260498
7219533,3153964634941163276
7219540,3153964634941163379
7219566,3153964634941163230
7219625,3153964634941163412
6265746,3153894266196986162
6265761,3153894266196986807
6265768,3153894266196987022
6265792,3153894266196987160
7219696,3153964634941163486
7219729,3153964634941163537
7219761,3153964634941163472
7219825,3153964634941163551
7219895,3153964634943260671
7219906,3153964634941163563
6265916,3153894266196986715
7219916,3153964634941163132
7219933,3153964634941163155
7219964,3153964634941163365
7220010,3153964634943260823
7220048,3153964634941163414
7220056,3153964634941163309
7220098,3153964634941163530
6265961,3153894266196986483
6266003,3153894266196986731
7220299,3153964634941163610
7220320,3153964634941163422
7220322,3153964634941163422
7220338,3153964634941163227
7220356,3153964634943260651
7220429,3153964634941163431
7220436,3153964634941163586
7375612,3153964634943261749
6266053,3153894266196986675
6266060,3153894266196986331
7375657,3153964634941164903
7375697,3153964634941164507
7375736,3153964634941164402
7375760,3153964634941164481
7375763,3153964634941164406
7375780,3153964634941164933
7375795,3153964634941164459
7375804,3153964634941164760
6266106,3153894266196986741
6266122,3153894266196986044
6266124,3153894266196986717
6266130,3153894266196986625
6266159,3153894266199084916
6266194,3153894266196986492
7375816,3153964634941164324
7375852,3153964634941164538
7375862,3153964634941164700
7375878,3153964634941164486
7375886,3153964634941164751
7375904,3153964634941164878
6266219,3153894266196986470
6266219,3153894266198043521
6266232,3153894266196986927
6266244,3153894266196986827
7375955,3153964634941164389
7375997,3153964634943261782
6266270,3153894266196987254
6266273,3153894266196986774
6266306,3153894266196986416
6266309,3153894266196986691
6266321,3153894266196986705
6266324,3153894266196986279
7376205,3153964634941164869
7376229,3153964634941164477
7376252,3153964634941164317
7376259,3153964634941164579
7376321,3153964634941164315
7376382,3153964634941164475
6266338,3153894266196986399
6266362,3153894266196986252
6266369,3153894266196986221
7376490,3153964634941164740
7376493,3153964634941164434
7376500,3153964634941164740
7376525,3153964634941164900
7376530,3153964634941164873
7376548,3153964634941164497
6266411,3153894266196986799
6266416,3153894266196986596
6266423,3153894266196986161
6266437,3153894266196986287
6266444,3153894266196986125
6266454,3153894266196986038
6266475,3153894266196987099
6266491,3153894266196986188
6266498,3153894266199084323
6266529,3153894266196986242
6266544,3153894266196986466
6266567,3153894266196986897
6266577,3153894266196986106
7376659,3153964634941164867
7376732,3153964634943261524
7376733,3153964634941164710
7376740,3153964634943261610
7376750,3153964634941164555
6266621,3153894266199084096
6266653,3153894266196986914
6266658,3153894266196986981
7376802,3153964634941164621
7376864,3153964634941164299
7376906,3153964634941164374
7376982,3153964634941164518
6266741,3153894266199083516
6266750,3153894266199084566
6266772,3153894266196987006
6266788,3153894266196986448
6266820,3153894266196986313
6266846,3153894266196986191
6266866,3153894266199084238
6266879,3153894266196986792
6266884,3153894266196986996
7377033,3153964634941164485
7377099,3153964634941164351
7377126,3153964634941164849
7377160,3153964634941164724
6266901,3153894266196986661
6266917,3153894266196986156
6266940,3153894266196986973
6266943,3153894266196987053
6266954,3153894266196986923
6266971,3153894266196986237
6266974,3153894266196986648
6266988,3153894266196986073
7377190,3153964634941164468
7377195,3153964634941164251
7377200,3153964634941164815
7377207,3153964634941164378
7377231,3153964634941164798
7377235,3153964634941164364
7377253,3153964634941164432
7377288,3153964634941164906
7377343,3153964634941164824
7377351,3153964634941164307
7377364,3153964634941164283
6267036,3153894266196986817
6267065,3153894266196986642
7377388,3153964634941164439
7377422,3153964634941164543
7377424,3153964634941164822
7377427,3153964634941164331
7377441,3153964634941164862
7377454,3153964634941164573
7377489,3153964634943261807
7377517,3153964634941164626
7377555,3153964634941164599
7377576,3153964634943262123
7377586,3153964634941164564
7377589,3153964634941164397
7377591,3153964634941164356
7377660,3153964634943261931
7377737,3153964634941164856
6267078,3153894266196986849
6267110,3153894266196986762
6267115,3153894266196986764
7377771,3153964634941164845
7377786,3153964634941164530
7377788,3153964634941164465
7377946,3153964634941164911
6267154,3153894266196987047
6267184,3153894266196986862
6267186,3153894266196986486
6267191,3153894266196986906
7377971,3153964634941164472
7378003,3153964634941164304
7378008,3153964634941164663
7378017,3153964634941164576
7378020,3153964634943261947
7378049,3153964634941164437
7378067,3153964634943261684
7378071,3153964634943261684
7378115,3153964634941164310
7378178,3153964634941164666
7378181,3153964634941164808
7378314,3153964634941164871
6267230,3153894266199084528
6267248,3153894266196986382
6267269,3153894266196986250
6267317,3153894266196987080
7378315,3153964634942216873
7378321,3153964634943261496
7378356,3153964634941164690
7378357,3153964634941164348
7378432,3153964634941164243
6267326,3153894266196986672
6343133,3153894266196987860
6343158,3153894266196987877
7378532,3153964634941164792
7378630,3153964634941164491
7378692,3153964634941164446
7378708,3153964634941164375
7378950,3153964634941164442
7378968,3153964634941164793
7379007,3153964634941164391
7379017,3153964634941164721
7379057,3153964634941164790
7379100,3153964634941164531
6343170,3153894266196987211
6343174,3153894266196988033
6343190,3153894266196987555
6343222,3153894266196987197
7379121,3153964634941164784
7379202,3153964634941164768
6343295,3153894266196987209
6343314,3153894266196987970
7379258,3153964634941164339
7379282,3153964634941164722
7379385,3153964634941164504
7379432,3153964634941164542
6343339,3153894266196988086
6343357,3153894266196988090
6343359,3153894266196987736
6343390,3153894266196987579
7379505,3153964634941164246
7379564,3153964634941164797
7379574,3153964634941164452
7379588,3153964634941164405
7379604,3153964634941164578
6343402,3153894266196988058
6343415,3153894266196987855
7379646,3153964634943262061
7379728,3153964634941164301
7379740,3153964634941164420
7379800,3153964634941164503
7380200,3153964634941164848
6343492,3153894266196987483
6343506,3153894266196987878
6343511,3153894266196987222
6343540,3153894266196988315
6343543,3153894266196988145
7380501,3153964634943262215
6343576,3153894266196987876
6343587,3153894266196987371
6343608,3153894266196988066
7380585,3153964634941164376
7380684,3153964634943261861
7380735,3153964634941164789
7380743,3153964634941164875
6343632,3153894266199085016
6343638,3153894266196988267
6343644,3153894266196987717
7380829,3153964634941164601
7380841,3153964634941164502
6343707,3153894266196987441
7380948,3153964634941164606
7381037,3153964634941164884
7381046,3153964634941164533
7381053,3153964634941164834
6343817,3153894266199084961
6343818,3153894266199084717
7381075,3153964634941164614
7381112,3153964634941164870
7381122,3153964634941164725
7381150,3153964634941164649
7381156,3153964634941164738
7381225,3153964634941164461
7381228,3153964634941164773
7381234,3153964634941164674
7381287,3153964634941164639
7381297,3153964634941164225
7381335,3153964634941164580
7381356,3153964634941164572
7381429,3153964634941164523
7381433,3153964634943261583
7381463,3153964634941164519
7381472,3153964634941164707
7381495,3153964634941164254
7381552,3153964634941164487
7381569,3153964634941164855
7381580,3153964634941164249
7381592,3153964634941164625
7381616,3153964634941164844
7381663,3153964634941164874
7381695,3153964634941164589
7381710,3153964634941164668
7381755,3153964634941164651
7381771,3153964634941164615
7381809,3153964634941164483
7381823,3153964634941164438
7381874,3153964634941164385
7381956,3153964634941164605
6343897,3153894266196987794
6344126,3153894266196987975
7381998,3153964634941164686
7382017,3153964634941164231
7382094,3153964634941164522
7382099,3153964634943262059
7382146,3153964634941164312
7382210,3153964634941164338
6344177,3153894266196987735
6344224,3153894266196988202
6344248,3153894266196988078
7382250,3153964634941164932
7382263,3153964634941164825
7382313,3153964634941164764
7382336,3153964634941164428
7382407,3153964634941164687
6344274,3153894266196987087
6344317,3153894266196987216
6344375,3153894266196987845
6344379,3153894266196987845
6344429,3153894266199084341
6344431,3153894266199084844
6344499,3153894266196987573
6344551,3153894266196987518
6344558,3153894266196987227
6344575,3153894266196988064
6344595,3153894266196987598
6344649,3153894266196988141
