LC Filename,Quiescent Flux, Start Time, End Time, Peak Flux, Median Flux, Peak Flux Sigma Above Median
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231655_LC.csv,2.90684234511e-16,992160726.534,992160817.365,1.38581408875e-15,2.82463104115e-16,4.84294544383
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231658_LC.csv,2.62025091994e-16,992166844.297,992166992.157,3.98008349941e-14,2.62464138029e-16,37.1963729969
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231658_LC.csv,2.62025091994e-16,995792424.431,995792484.007,1.25161834882e-15,2.62464138029e-16,5.24225836109
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231772_LC.csv,3.23375005104e-16,992160146.56,992160284.075,1.06274468873e-15,3.15801995045e-16,4.03752579783
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231868_LC.csv,2.88679312957e-16,992160951.924,992161089.153,1.4716508661e-15,2.93801915657e-16,5.93562087689
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231868_LC.csv,2.88679312957e-16,992165821.54,992165909.542,2.92221927232e-14,2.93801915657e-16,19.92227758
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231868_LC.csv,2.88679312957e-16,992165930.403,992166021.341,5.01373717239e-15,2.93801915657e-16,6.78853637512
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231868_LC.csv,2.88679312957e-16,995791139.533,995791250.782,2.97954716394e-14,2.93801915657e-16,32.3883050607
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231868_LC.csv,2.88679312957e-16,995792352.939,995792421.7,1.59242235958e-15,2.93801915657e-16,6.15689002789
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231988_LC.csv,2.6363827878e-16,995791611.263,995791652.16,9.18925242893e-16,2.55110133219e-16,4.08641002419
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232023_LC.csv,4.36843397509e-16,995791529.846,995791642.466,3.40619884513e-15,4.36364015159e-16,9.10281146682
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232053_LC.csv,7.46595767805e-16,992160040.863,992160191.142,3.87632139841e-14,7.59771140105e-16,37.2551880931
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232053_LC.csv,7.46595767805e-16,992165894.461,992165995.77,7.83704815886e-14,7.59771140105e-16,51.7333868294
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232053_LC.csv,7.46595767805e-16,992166970.957,992167007.531,2.85847327495e-15,7.59771140105e-16,7.34203867931
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232053_LC.csv,7.46595767805e-16,992166871.719,992166941.117,2.66472448238e-15,7.59771140105e-16,6.9677704342
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232053_LC.csv,7.46595767805e-16,995792361.448,995792500.311,1.43093138745e-14,7.59771140105e-16,20.0868615368
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232185_LC.csv,7.67713391996e-16,995791281.533,995791361.792,2.12660778546e-15,7.66016312109e-16,5.61417192492
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232359_LC.csv,2.71556559024e-16,995791603.553,995791639.847,1.17488777842e-15,2.59569664341e-16,4.98847269405
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232672_LC.csv,3.37627234663e-16,995791548.032,995791639.6,5.70479467406e-15,3.34416900683e-16,12.6649682735
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232945_LC.csv,7.59192342018e-16,992160951.207,992161070.563,1.48667709263e-15,7.69640106563e-16,3.64134925844
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406235330_LC.csv,2.69620873023e-16,995791871.552,995792065.395,1.10439427582e-15,2.8846298405e-16,4.55429586206
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406235330_LC.csv,2.69620873023e-16,995792065.395,995792222.427,9.504853765e-16,2.8846298405e-16,4.0613152176
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406235330_LC.csv,2.69620873023e-16,995791377.941,995792222.427,8.76965519424e-16,2.8846298405e-16,3.67558480504
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778318100_LC.csv,2.34495702874e-16,995502011.264,995502053.953,8.82559946498e-16,2.29776111644e-16,4.24895515465
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778318410_LC.csv,2.79298244701e-16,933622632.64,933622795.201,9.27868730563e-16,2.73430061432e-16,4.05171961217
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778323438_LC.csv,2.51251029512e-16,992834269.4,992834306.276,9.86613140247e-16,2.27914032676e-16,4.61396109552
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778323438_LC.csv,2.51251029512e-16,992852021.056,992852067.536,1.15035292235e-15,2.27914032676e-16,5.19674191977
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778324071_LC.csv,2.36836127477e-16,992851927.299,992852026.495,7.3689056902e-16,2.39452924167e-16,3.50766033943
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778325113_LC.csv,2.5339411613e-16,933622016.844,933622074.815,1.13077955412e-15,2.48085080686e-16,4.87488936256
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778327815_LC.csv,2.90433615785e-16,992379746.073,992379762.36,1.03900509293e-15,2.94440815039e-16,4.11662673053
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778327815_LC.csv,2.90433615785e-16,992379470.892,992379562.819,9.42373014308e-16,2.94440815039e-16,3.76588756135
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778327815_LC.csv,2.90433615785e-16,992497713.499,992497788.702,1.46556982811e-15,2.94440815039e-16,5.65045247864
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778327815_LC.csv,2.90433615785e-16,995590742.106,995590862.866,1.23117990138e-15,2.94440815039e-16,4.30399852637
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778327815_LC.csv,2.90433615785e-16,995591073.766,995591123.936,1.09678607176e-15,2.94440815039e-16,4.32786180876
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778327973_LC.csv,2.73364427599e-16,992379763.08,992379864.475,9.87587238901e-16,2.72678965595e-16,4.03047006889
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778328050_LC.csv,4.32423119424e-16,992379673.49,992379813.361,1.35417372565e-15,4.209389174e-16,4.57133326639
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,991787089.801,991787270.47,5.81035133971e-14,4.22208019528e-14,11.2040978374
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,991787940.148,991788039.843,4.87735295297e-14,4.22208019528e-14,4.25064628555
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,991798924.464,991799029.927,6.35333462996e-14,4.22208019528e-14,14.4518204
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,991799759.886,991799923.455,5.03159142508e-14,4.22208019528e-14,6.14322287139
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,992006586.51,992007169.899,8.50865655927e-14,4.22208019528e-14,23.8968594749
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,992006090.332,992006270.051,7.43993305446e-14,4.22208019528e-14,18.1603121821
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,992006279.966,992006350.068,4.71702081628e-14,4.22208019528e-14,3.7363274696
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,992029731.428,992030013.432,8.00555135129e-14,4.22208019528e-14,18.395241601
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,992030426.637,992030850.087,7.53572857017e-14,4.22208019528e-14,19.9093969266
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,992030257.863,992030401.567,5.58041455021e-14,4.22208019528e-14,9.49614962243
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,992449664.477,992449849.914,6.68337057742e-14,4.22208019528e-14,16.149420926
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,992450706.013,992451088.289,5.18346325777e-14,4.22208019528e-14,7.16648747089
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,992450629.934,992450699.938,4.7506428359e-14,4.22208019528e-14,4.08497148376
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,993503199.893,993503227.409,8.29831428815e-14,4.22208019528e-14,14.4803522308
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,3.68109736745e-14,993503282.436,993503340.012,5.17112769709e-14,4.22208019528e-14,4.27269931556
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,3.3174298299e-14,991787090.069,991787370.077,7.2898974348e-14,4.10733324595e-14,19.3081284265
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,3.3174298299e-14,991787911.109,991788166.466,5.86639658276e-14,4.10733324595e-14,6.54891339864
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,3.3174298299e-14,991798924.513,991799194.483,7.96422281313e-14,4.10733324595e-14,7.13384500489
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,3.3174298299e-14,991799796.582,991799999.374,5.84381302247e-14,4.10733324595e-14,6.47619955864
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,3.3174298299e-14,991799742.515,991799770.068,4.65881738475e-14,4.10733324595e-14,4.15829138685
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,3.3174298299e-14,992006090.414,992006341.918,8.49116149551e-14,4.10733324595e-14,24.5383041662
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,3.3174298299e-14,992007029.711,992007169.877,6.3214806061e-14,4.10733324595e-14,15.303496756
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,3.3174298299e-14,992029731.574,992030013.524,7.24187736714e-14,4.10733324595e-14,16.7859969211
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,3.3174298299e-14,992030729.337,992030809.376,5.03796407402e-14,4.10733324595e-14,7.2136869344
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,3.3174298299e-14,992449664.504,992450049.995,7.81397898825e-14,4.10733324595e-14,21.7379451801
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,3.3174298299e-14,992450705.976,992451088.469,6.50819962823e-14,4.10733324595e-14,8.53265165211
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,3.3174298299e-14,992450049.995,992450141.968,4.74440870222e-14,4.10733324595e-14,4.77211010479
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314400_LC.csv,4.73678795437e-15,992449859.907,992449940.156,1.10022818988e-14,4.68075367234e-15,9.15706235631
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314411_LC.csv,2.84088779069e-15,992449810.205,992449939.778,5.26024791759e-15,2.81423381874e-15,5.09381732157
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314441_LC.csv,6.5495333923e-16,992449839.252,992449959.694,4.05553223291e-15,6.37899144072e-16,9.03704611598
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403145_LC.csv,1.20530287276e-15,991781356.07,991781401.75,2.99678576876e-15,1.08750240757e-15,5.76927999114
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,991781196.441,991781355.875,1.03808145251e-13,7.78162094171e-14,12.945137687
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,991782125.925,991782245.552,9.69884498531e-14,7.78162094171e-14,9.8817981076
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,991782036.078,991782115.913,8.61820880636e-14,7.78162094171e-14,4.13440664207
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,991781395.964,991781455.956,8.49734982091e-14,7.78162094171e-14,3.97667480325
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,991793785.004,991794083.448,1.22665814815e-13,7.78162094171e-14,20.5499084424
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,991793008.017,991793206.029,1.20421886634e-13,7.78162094171e-14,15.1434483457
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,991793275.476,991793422.986,9.33225996448e-14,7.78162094171e-14,6.30529088475
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,991822689.492,991823076.011,1.62807345169e-13,7.78162094171e-14,18.9951895158
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,991823366.068,991823673.983,1.31984623421e-13,7.78162094171e-14,24.8461882816
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,991823076.011,991823147.608,8.69961288725e-14,7.78162094171e-14,4.64412342335
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,991823327.095,991823345.848,8.63641076586e-14,7.78162094171e-14,4.92892141265
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,992171726.408,992172219.971,1.39620548496e-13,7.78162094171e-14,25.258748278
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,992172593.969,992172924.958,1.28104990592e-13,7.78162094171e-14,22.8191339102
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403290_LC.csv,6.64856546005e-14,995944998.999,995945036.017,8.87557049063e-14,7.78162094171e-14,6.2944068304
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403354_LC.csv,1.99086493269e-15,991781817.679,991781951.509,3.29296382506e-15,1.97314382029e-15,3.716866585
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403354_LC.csv,1.99086493269e-15,999944565.449,999944605.571,9.84294699312e-15,1.97314382029e-15,13.6156294398
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403415_LC.csv,1.17837850818e-15,995945676.243,995945815.798,3.14301389969e-15,1.15918078406e-15,5.88733108988
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403427_LC.csv,7.93474295666e-16,991823104.74,991823236.266,1.69773888925e-15,7.72059813545e-16,3.61672833182
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403427_LC.csv,7.93474295666e-16,995945283.61,995945392.977,1.84194729227e-15,7.72059813545e-16,4.18853913975
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403674_LC.csv,2.95186636714e-14,991781196.504,991781725.966,4.54432785122e-14,3.39003825087e-14,8.77702408677
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403674_LC.csv,2.95186636714e-14,991781951.518,991782245.442,4.35859201639e-14,3.39003825087e-14,7.55211347711
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403674_LC.csv,2.95186636714e-14,991793008.094,991793555.907,4.92546936069e-14,3.39003825087e-14,11.1485397361
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403674_LC.csv,2.95186636714e-14,991793784.961,991794083.495,4.42196826714e-14,3.39003825087e-14,8.0637450239
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403674_LC.csv,2.95186636714e-14,991822689.505,991822815.93,4.211385421e-14,3.39003825087e-14,6.8981150054
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403674_LC.csv,2.95186636714e-14,992171726.52,992172219.991,4.61266535551e-14,3.39003825087e-14,9.55315110029
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403674_LC.csv,2.95186636714e-14,992172756.124,992172924.967,4.14343458719e-14,3.39003825087e-14,6.18218410253
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403674_LC.csv,2.95186636714e-14,995945666.038,995945713.499,5.84640626953e-14,3.39003825087e-14,17.5560400381
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403674_LC.csv,2.95186636714e-14,995945613.018,995945655.249,4.90457352333e-14,3.39003825087e-14,3.74400836381
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403728_LC.csv,1.67669246324e-15,995945556.074,995945650.135,6.54198396006e-15,1.66682041082e-15,9.57241870835
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403792_LC.csv,6.80723901063e-16,995945546.401,995945666.796,3.37868459018e-15,6.75263449919e-16,7.54850692585
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403801_LC.csv,3.98419726271e-15,995945556.412,995945605.683,9.4687462181e-15,3.95110439041e-15,9.12103391792
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403978_LC.csv,2.77174507109e-15,991782015.688,991782186.132,2.78093238458e-14,2.76636051706e-15,10.9922961935
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403978_LC.csv,2.77174507109e-15,991793696.81,991793826.817,1.84193719332e-14,2.76636051706e-15,19.1349382114
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403978_LC.csv,2.77174507109e-15,991823286.393,991823335.561,1.78325312335e-14,2.76636051706e-15,17.3558591219
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403978_LC.csv,2.77174507109e-15,992172594.09,992172737.184,1.9924671792e-14,2.76636051706e-15,18.5099119898
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403978_LC.csv,2.77174507109e-15,992172385.878,992172466.048,4.53092547745e-15,2.76636051706e-15,4.45744896725
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403979_LC.csv,1.21816141421e-15,991781441.083,991781570.235,1.48001930822e-14,1.22327869804e-15,15.9153775642
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403979_LC.csv,1.21816141421e-15,991793295.898,991793365.865,2.19134850247e-14,1.22327869804e-15,18.3325992682
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403979_LC.csv,1.21816141421e-15,992172013.537,992172130.28,4.67007708898e-14,1.22327869804e-15,30.0936000097
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403979_LC.csv,1.21816141421e-15,992172241.522,992172270.125,2.20613493731e-15,1.22327869804e-15,3.61934426539
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403979_LC.csv,1.21816141421e-15,995945211.432,995945370.115,4.88541701985e-14,1.22327869804e-15,36.0076065351
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214329_LC.csv,5.51175578991e-16,961987061.467,961987132.474,1.27250141077e-15,5.51644548708e-16,3.53771683284
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214329_LC.csv,5.51175578991e-16,962022551.539,962022642.929,1.85855967057e-15,5.51644548708e-16,5.30894592584
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214329_LC.csv,5.51175578991e-16,962028395.273,962028531.664,1.63102633043e-15,5.51644548708e-16,4.63246505044
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214329_LC.csv,5.51175578991e-16,962034441.886,962034657.862,1.97855363383e-15,5.51644548708e-16,5.44484979465
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214329_LC.csv,5.51175578991e-16,962040474.213,962040610.764,1.63252999493e-15,5.51644548708e-16,3.5034628403
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214329_LC.csv,5.51175578991e-16,962040282.094,962040401.48,1.53237953391e-15,5.51644548708e-16,4.2453320378
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214454_LC.csv,4.89075542061e-16,995662118.548,995662301.782,1.31572844651e-15,4.82170415537e-16,3.90536270006
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214488_LC.csv,5.88968144125e-16,961998981.471,961999021.052,1.37831184701e-15,5.80835195345e-16,3.70477993652
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214488_LC.csv,5.88968144125e-16,995662036.029,995662102.858,1.56289217908e-15,5.80835195345e-16,4.21515867083
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214488_LC.csv,5.88968144125e-16,995662102.858,995662292.204,1.38561956381e-15,5.80835195345e-16,3.67337716084
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214520_LC.csv,5.12623262429e-16,930422131.876,930422252.822,1.2425220948e-15,5.01235975826e-16,3.5795876246
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214531_LC.csv,4.94136797752e-16,962034711.918,962034790.498,2.23114655202e-15,4.81426967159e-16,6.41915343525
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214567_LC.csv,6.15897860157e-16,930249667.399,930249739.253,1.94338585846e-15,5.97742190305e-16,5.22767357764
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214579_LC.csv,5.23372778911e-16,926298993.841,926299093.989,1.49020891336e-15,5.17793154725e-16,4.61413007866
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214593_LC.csv,4.85054928724e-16,926298485.62,926298542.934,1.6550780555e-15,4.75091659899e-16,5.1903477297
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214593_LC.csv,4.85054928724e-16,930249902.83,930250020.945,2.27849511054e-15,4.75091659899e-16,4.11269665044
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214593_LC.csv,4.85054928724e-16,930250082.333,930250209.724,1.27625828501e-15,4.75091659899e-16,3.81843266757
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214593_LC.csv,4.85054928724e-16,995661572.322,995661622.377,2.5987999435e-15,4.75091659899e-16,7.02971749462
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214600_LC.csv,4.80714112487e-16,930249902.626,930250003.016,1.76072482215e-15,4.65347656395e-16,5.30525694128
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,961986581.992,961986714.485,7.75606816243e-14,5.87855827347e-14,11.4900313033
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,961992516.502,961992631.992,7.45618615755e-14,5.87855827347e-14,9.85411456766
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,961998432.876,961998544.044,7.65426043158e-14,5.87855827347e-14,9.84791476556
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,961999031.911,961999131.927,6.74628193324e-14,5.87855827347e-14,5.74785739813
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,962004325.005,962004481.964,8.06991531848e-14,5.87855827347e-14,13.2335381543
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,962010682.076,962011539.003,1.05241000311e-13,5.87855827347e-14,24.040138985
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,962010233.465,962010401.837,8.69986384264e-14,5.87855827347e-14,13.7432939823
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,962010597.526,962010671.854,7.01551046457e-14,5.87855827347e-14,7.30541308211
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,962016701.989,962017749.021,1.28307740695e-13,5.87855827347e-14,14.5188630397
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,962016172.982,962016322.022,7.61155190344e-14,5.87855827347e-14,10.6158194365
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,962022827.957,962023544.459,8.57223652925e-14,5.87855827347e-14,15.541030082
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,962022056.517,962022211.97,8.10907037892e-14,5.87855827347e-14,13.2858970942
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,962022742.061,962022811.853,6.72811927602e-14,5.87855827347e-14,5.61583100612
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,962023551.979,962023601.903,6.69295320933e-14,5.87855827347e-14,5.3649466285
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190028616332214626_LC.csv,5.18061492152e-14,962023601.903,962023651.995,6.60435392448e-14,5.87855827347e-14,4.86780894282
