Filename, Kepler ID, Start Time, End Time, Estimated Bolometric Energy (erg)
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755267264_LC.csv,8216871,934781100.8,934781323.057,2.78772273989e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755267288_LC.csv,8216807,933503071.973,933503255.345,4.27651563469e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755267678_LC.csv,8282947,933503218.406,933503311.553,3.11231179567e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755267739_LC.csv,8283131,934781314.532,934781412.194,9.95164985433e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755267955_LC.csv,8282492,934781949.718,934782067.985,2.61951846988e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755268788_LC.csv,8415023,996081121.394,996081927.46,2.48709811754e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755268928_LC.csv,8414899,933503255.795,933503300.275,3.07248431222e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755269870_LC.csv,8479780,933502972.596,933503062.623,6.24577935638e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755270270_LC.csv,8543100,934781164.052,934781232.453,2.55740333448e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755270469_LC.csv,8542964,934781113.852,934781211.391,1.49013146578e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755270739_LC.csv,8543071,934781171.71,934781202.131,3.91276766019e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755270848_LC.csv,8543023,934781172.064,934781201.373,1.91157638277e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755271254_LC.csv,8608714,933480642.509,933480733.262,3.53680650373e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755271447_LC.csv,8608757,933480671.969,933480734.385,2.86823430354e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755271592_LC.csv,8673551,933480653.318,933480740.887,5.44679209071e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755271925_LC.csv,8673525,934780932.905,934780972.125,3.80688769578e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755272095_LC.csv,8673571,933503003.155,933503043.938,3.0416732199e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755272542_LC.csv,8737538,996069399.348,996069767.887,7.73026014379e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755272633_LC.csv,8737248,996069306.374,996069385.959,1.60581184491e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755272646_LC.csv,8737324,996075961.71,996076081.889,8.74143517065e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/2567018939755272783_LC.csv,8737961,934781073.629,934781172.826,3.48356156337e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153753528708629683_LC.csv,7958230,995549430.735,995549497.387,5.91516747773e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153753528708631820_LC.csv,8096719,930427424.513,930427516.128,1.35073498779e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153753528708633279_LC.csv,8164653,926304366.569,926304547.294,5.08504769885e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153753528708633279_LC.csv,8164653,930261867.72,930262098.561,1.03484757707e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153753528708633279_LC.csv,8164653,930433588.495,930433860.622,7.07185662885e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153753528708634786_LC.csv,8298572,930427707.135,930427949.304,1.54233961607e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153753528708636745_LC.csv,8364686,926304999.681,926305157.829,3.07707891872e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153753528708636745_LC.csv,8364686,962112149.864,962112299.34,6.86922098565e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153753528708636818_LC.csv,8364667,926304340.17,926304439.058,2.339061134e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153753528708636818_LC.csv,8364667,930427589.925,930427668.689,2.88908191655e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153753528708636864_LC.csv,8429927,926304338.531,926304439.732,7.36663257311e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153753528708636864_LC.csv,8429927,930427599.945,930427668.452,3.7108303584e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153753528710727687_LC.csv,8024756,995548552.784,995548662.024,2.14351132671e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080718861_LC.csv,8956279,995655716.66,995656022.756,3.1288104843e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080719073_LC.csv,9025444,993082721.495,993082912.385,5.50746986219e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080719073_LC.csv,9025444,995655348.237,995655530.55,3.45819267078e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080719112_LC.csv,9025459,993082720.467,993082832.439,4.89700034188e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080719112_LC.csv,9025459,993082832.439,993082902.469,2.22842782897e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080719112_LC.csv,9025459,995655410.718,995655513.174,4.22890908071e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080719236_LC.csv,9025473,993082760.819,993082860.692,1.90777281143e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080719236_LC.csv,9025473,993083006.37,993083070.044,3.90470541709e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080719236_LC.csv,9025473,995655582.174,995655711.314,1.83768882057e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080719236_LC.csv,9025473,995655421.873,995655520.63,1.92244278959e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080719910_LC.csv,9025615,995655542.2,995655632.968,1.14662930686e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080721529_LC.csv,9158267,993082910.987,993083006.255,1.57989665525e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080721619_LC.csv,9158332,993082909.837,993083006.78,1.80401199181e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080721688_LC.csv,9158153,993082952.347,993083052.1,1.61700576967e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080721807_LC.csv,9158338,995655469.421,995655680.961,4.74115765924e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080721807_LC.csv,9158338,995655680.961,995655753.667,1.00052829649e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080722055_LC.csv,9158393,995655512.939,995655632.136,2.53217027481e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080722207_LC.csv,9158287,995655533.39,995655632.137,6.32594030393e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080722395_LC.csv,9159274,993082811.916,993082841.678,1.03805430387e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080725158_LC.csv,9344424,995656300.345,995656365.95,1.05676697958e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080725158_LC.csv,9344424,995656245.905,995656279.852,9.42324191532e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080725368_LC.csv,9344475,993082861.166,993082991.199,6.20796729188e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080725596_LC.csv,9344566,995655571.91,995655650.853,7.02732378904e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080725716_LC.csv,9344434,995655919.678,995656003.189,1.20968800385e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080725716_LC.csv,9344434,995655754.301,995656003.189,5.24053148987e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080726933_LC.csv,9409341,993082922.141,993083197.592,1.10490768038e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080726933_LC.csv,9409341,993082371.385,993082800.002,1.54081565727e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080726933_LC.csv,9409341,993082800.002,993082910.967,4.28666263412e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080726944_LC.csv,9470350,995656131.449,995656244.97,3.28177521371e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727426_LC.csv,9592746,993083000.797,993083072.111,7.62875920819e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727426_LC.csv,9592746,993082800.125,993082911.943,2.03089957782e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727426_LC.csv,9592746,995655411.975,995655512.007,1.51707045073e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727426_LC.csv,9592746,995655632.619,995655800.627,1.34560365312e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727477_LC.csv,9530859,993082789.879,993082910.648,1.03420510878e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727477_LC.csv,9530859,995655412.479,995655521.497,1.6435457429e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727544_LC.csv,9592755,995655580.059,995655688.235,9.196691493e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727596_LC.csv,9592637,995655291.5,995655350.655,3.4792915602e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727716_LC.csv,9530929,995655639.692,995655669.812,9.32050453168e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727751_LC.csv,9530829,993082831.416,993082940.031,2.19266584015e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727751_LC.csv,9530829,993082792.694,993082820.517,1.19327319761e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727751_LC.csv,9530829,995655409.669,995655451.478,1.81577181735e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727751_LC.csv,9530829,995655451.478,995655511.991,1.18548903722e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727785_LC.csv,9592593,995655300.756,995655340.87,1.26974137373e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727860_LC.csv,9530864,993082842.269,993082901.616,7.33291508184e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727860_LC.csv,9530864,993082790.008,993082901.616,1.46920747538e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727860_LC.csv,9530864,995655413.034,995655441.15,1.48154215907e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727860_LC.csv,9530864,995655441.15,995655513.145,5.20281183367e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080727919_LC.csv,9530932,995655590.21,995655681.963,8.41928511951e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080728110_LC.csv,9529322,993082811.017,993082840.94,1.46572164541e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080728110_LC.csv,9529322,995655431.835,995655514.663,7.6951204302e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080728176_LC.csv,9529335,993082800.482,993082850.638,3.15253581288e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080728176_LC.csv,9529335,995655419.85,995655513.02,2.3433089076e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080728418_LC.csv,9530645,995656391.574,995656440.255,2.39266828384e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713080728452_LC.csv,9469357,995655412.613,995655450.243,4.92616338521e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713081779435_LC.csv,9408663,995655512.915,995655660.797,4.65464103786e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713081779435_LC.csv,9408663,995655190.618,995655348.504,4.45025880687e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153788713082824709_LC.csv,9592627,995655291.543,995655347.92,4.67743882447e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452806315_LC.csv,7350629,995454528.99,995454568.99,1.08428229183e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452806315_LC.csv,7350629,995454568.99,995454651.313,5.09633434761e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452806339_LC.csv,7350707,995454548.361,995454679.187,5.12340483525e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452806379_LC.csv,7350661,995454539.206,995454650.609,2.53934510335e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452806408_LC.csv,7350829,995454532.277,995454609.268,9.73469529161e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452806506_LC.csv,7350743,995454519.413,995454599.659,2.59449502703e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452807113_LC.csv,7431632,995454919.278,995454999.539,2.76070420453e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452808191_LC.csv,7516300,996283219.631,996283311.906,3.93495843607e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452808618_LC.csv,7515572,996282351.3,996282380.091,2.04499928968e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452808652_LC.csv,7517370,932753089.021,932753139.512,6.51666917511e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452809293_LC.csv,7597226,996276760.16,996276849.978,6.69304777452e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452809293_LC.csv,7597226,996282699.776,996282779.463,8.94852826826e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452809446_LC.csv,7595578,995454061.674,995454255.235,2.55424754913e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452809861_LC.csv,7672292,995455068.856,995455111.627,1.0676773247e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452810311_LC.csv,7672831,993100234.26,993100276.335,6.89875996162e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452813742_LC.csv,7812830,996282426.344,996282545.709,2.69895627696e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452814180_LC.csv,7879536,996283064.17,996283098.27,2.99351160269e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452814180_LC.csv,7879536,996282868.6,996282900.067,7.28567363931e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452815447_LC.csv,7948629,996235405.161,996235514.61,1.14457558006e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452815575_LC.csv,7948360,996282643.386,996282763.361,2.25932381959e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452815704_LC.csv,7948501,996276744.063,996276831.892,3.83041164113e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452816351_LC.csv,8017288,996277211.616,996277365.277,1.88189723344e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452816351_LC.csv,8017288,996277065.389,996277204.39,1.52236805917e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452816383_LC.csv,8017196,996282754.359,996282857.45,5.77558389454e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452816802_LC.csv,8017424,996283553.716,996283580.838,2.06557278642e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452817111_LC.csv,8086455,996276544.831,996276634.496,3.17750673069e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452817722_LC.csv,8223197,996329831.632,996329925.26,1.66697230006e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452817736_LC.csv,8086261,996282434.046,996282493.464,4.96726554709e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452817797_LC.csv,8155742,996330764.926,996330914.526,8.07845575055e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452817797_LC.csv,8155742,996336393.382,996336576.221,3.51808672447e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452817837_LC.csv,8223287,996335914.2,996336115.444,4.9449376098e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452817994_LC.csv,8155776,996330583.106,996330875.052,8.49452519081e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452817994_LC.csv,8155776,996336436.832,996336464.95,5.5542921836e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452817994_LC.csv,8155776,996336555.762,996336657.055,2.87304820307e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452818142_LC.csv,8155713,996330865.009,996330924.319,4.56582232204e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452818142_LC.csv,8155713,996336785.463,996336843.337,7.98977954548e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452818196_LC.csv,8155752,996330785.711,996330923.795,4.67291253518e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452818196_LC.csv,8155752,996330406.101,996330552.98,1.26290823461e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452818196_LC.csv,8155752,996336392.993,996336543.171,7.41884164237e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897452818267_LC.csv,8155736,996330794.775,996330905.46,4.25975978622e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897454903656_LC.csv,7350626,995454478.518,995454650.023,3.64996275771e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897454906674_LC.csv,7595572,995454142.613,995454212.725,2.047170586e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897454908558_LC.csv,7742534,996277320.967,996277569.457,4.42349484251e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153823897454911214_LC.csv,7881835,996282390.49,996282544.955,3.12294626234e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196984614_LC.csv,6104708,993963957.069,993964012.995,4.41747865659e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196984614_LC.csv,6104708,995395146.629,995395237.689,6.7284284067e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196984929_LC.csv,6104531,995394998.839,995395036.895,7.12490888726e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196984964_LC.csv,6104665,995395147.302,995395266.484,1.74194199143e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196986100_LC.csv,6264821,995395196.141,995395335.112,3.35233266991e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196989320_LC.csv,6502257,993963568.703,993963696.889,1.51529350167e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196989485_LC.csv,6502514,995395377.435,995395508.274,1.50911881934e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196989513_LC.csv,6502525,995395385.228,995395558.344,1.86480369424e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196989521_LC.csv,6501879,993963677.293,993963781.48,1.0313651069e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196989577_LC.csv,6502466,995395407.092,995395537.933,2.04500802844e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196989597_LC.csv,6423690,995395386.555,995395508.319,4.28636504599e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196989610_LC.csv,6501999,993963733.317,993963816.36,7.14535942887e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196989720_LC.csv,6502209,993963577.118,993963857.457,1.77022875753e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196989720_LC.csv,6502209,995395385.662,995395508.87,1.09510567664e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196989777_LC.csv,6502016,993963867.311,993963956.291,6.69355423003e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196989837_LC.csv,6502468,995395395.462,995395507.937,1.00149222807e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990077_LC.csv,6502367,995395429.462,995395516.548,1.33160859207e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990077_LC.csv,6502367,995395178.591,995395326.184,3.43618092434e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990280_LC.csv,6502385,995395385.935,995395518.118,1.14143621791e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990388_LC.csv,6502390,995395396.759,995395528.467,2.16937486674e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990417_LC.csv,6501875,993963590.207,993963845.666,6.34148922676e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990417_LC.csv,6501875,993963517.694,993963556.197,7.25683159572e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990432_LC.csv,6502197,993963781.59,993963847.516,1.65464387465e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990432_LC.csv,6502197,995395396.462,995395507.876,1.52829701184e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990451_LC.csv,6502107,993963733.88,993963848.52,1.85623635432e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990496_LC.csv,6501776,993963518.917,993963576.362,1.44295630532e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990544_LC.csv,6501963,995395186.682,995395334.773,2.82924798036e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990562_LC.csv,6502334,995395239.855,995395334.129,1.92201947805e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990586_LC.csv,6584446,993963517.58,993963568.33,1.55766910656e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990596_LC.csv,6502042,995395196.156,995395317.087,1.99445226537e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990663_LC.csv,6584491,993963518.153,993963587.452,2.44753297076e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990675_LC.csv,6585077,995395196.064,995395387.33,4.64556587828e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990710_LC.csv,6584445,993963516.438,993963576.794,1.20947565507e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990710_LC.csv,6584445,995396176.979,995396215.306,1.5522515632e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990743_LC.csv,6584091,995396177.233,995396216.494,1.88967640954e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990773_LC.csv,6584721,993963946.433,993964014.313,1.07166875324e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990789_LC.csv,6584386,993963516.476,993963555.403,3.29048208771e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990855_LC.csv,6584469,993963516.76,993963567.615,9.95169176351e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990855_LC.csv,6584469,995396126.1,995396219.244,9.85796732142e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990876_LC.csv,6584908,993963875.14,993963998.233,1.48331993162e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990876_LC.csv,6584908,995395186.165,995395406.623,4.91209302274e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990882_LC.csv,6585062,995395195.972,995395376.957,1.09536747223e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196990901_LC.csv,6585029,995395198.607,995395406.154,9.64679337065e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196991000_LC.csv,6584254,993963525.91,993963555.912,1.11217526425e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196991000_LC.csv,6584254,995396169.95,995396207.209,2.58451723601e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196991016_LC.csv,6584273,993963518.093,993963567.886,1.2333741413e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196991016_LC.csv,6584273,995396107.399,995396207.117,1.36977897092e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196991024_LC.csv,6585003,995395195.791,995395508.51,4.36545340274e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196991048_LC.csv,6584992,995395196.298,995395397.701,5.64715231542e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196991131_LC.csv,6584424,993963517.669,993963567.502,1.37275799942e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3153894266196991131_LC.csv,6584424,995396177.045,995396228.228,1.63770005373e+37
