galex_id,ra,dec,min_cnt,max_cnt,ave_cnt,lc_filename
6371232438459306026,297.449341362,50.2118333731,1.0,39.0,21.7840909091,
3154210925545789700,291.116653616,48.3114461004,1.0,22.0,11.0623145401,
2493483602089607531,281.471773599,44.716861433,1.0,30.0,12.2456140351,
2493483602089607549,281.45496813,44.7114153342,1.0,29.0,11.9477351916,
2493483602089607894,281.43865881,44.7203399394,10.0,200.0,138.338785047,
2493483602089607948,281.533344518,44.7645666007,1.0,20.0,9.16375838926,
2493483602089608420,281.652171519,44.8155138819,1.0,48.0,27.5855263158,
2493483602089608874,281.677134753,44.8662406469,1.0,47.0,28.4828947368,
2566315252313489666,282.763535681,42.4261253594,1.0,22.0,11.5052631579,
2566315252313489678,282.74486261,42.4181149597,1.0,19.0,10.2010869565,
2566315252313489706,282.753611871,42.439999163,1.0,19.0,8.3085106383,
2566315252313489716,282.855029052,42.4385579965,3.0,25.0,13.587628866,
2566315252313489725,282.79922296,42.4408389424,1.0,18.0,10.3195876289,
2566315252313489728,282.653287238,42.4359775222,1.0,26.0,13.2447916667,
2566315252313489741,282.594027757,42.4492684913,1.0,20.0,9.44502617801,
2566315252313489777,282.631339637,42.4376911781,3.0,58.0,39.4188481675,
2566315252313489808,282.805489839,42.4564309258,1.0,17.0,9.86082474227,
2566315252313489936,282.679685792,42.4700601455,90.0,1228.0,1089.96391753,
2566315252313489941,282.665141543,42.4546502527,12.0,135.0,104.097938144,
2566315252313489948,282.808610576,42.486759683,1.0,16.0,8.88144329897,
2566315252313490061,282.590886866,42.5062690967,3.0,20.0,10.3989637306,
2566315252313490066,282.627020967,42.5077625466,2.0,20.0,11.4072164948,
2566315252313490073,282.635191502,42.4944123452,4.0,68.0,44.6701030928,
2566315252313490107,282.458997866,42.4936700575,8.0,61.0,42.7277777778,
2566315252313490144,282.824000665,42.5061824984,1.0,22.0,10.5025906736,
2566315252313490147,282.600258548,42.5222328649,1.0,20.0,9.9381443299,
2566315252313490181,282.42574438,42.5247865414,1.0,18.0,9.73575129534,
2566315252313490193,282.652792788,42.4742649532,36.0,437.0,380.288659794,
2566315252313490208,282.695627261,42.5286632561,1.0,20.0,10.3367875648,
2566315252313490215,282.724094352,42.5076416284,2.0,47.0,30.5699481865,
2566315252313490225,282.724186882,42.4765344404,38.0,513.0,446.077319588,
2566315252313490237,283.005820728,42.5358480883,1.0,19.0,9.03092783505,
2566315252313490243,282.535827488,42.5353144911,1.0,21.0,10.6373056995,
2566315252313490322,282.590684435,42.5456769705,1.0,19.0,11.1494845361,
2566315252313490329,282.766410346,42.5521518764,1.0,18.0,8.52083333333,
2566315252313490330,282.652300589,42.546052646,1.0,21.0,11.3917525773,
2566315252313490359,282.993954487,42.5466883915,1.0,20.0,11.1658031088,
2566315252313490371,282.727909464,42.5563310919,1.0,18.0,9.80729166667,
2566315252313490383,282.731669476,42.5476489095,2.0,26.0,14.8756476684,
2566315252313490421,282.674738451,42.5207855067,20.0,238.0,197.510309278,
2566315252313490457,282.632017794,42.5666764165,1.0,26.0,14.4404145078,
2566315252313490458,282.546739757,42.5692831745,2.0,22.0,12.5364583333,
2566315252313490474,282.76550122,42.5712784217,1.0,22.0,10.3541666667,
2566315252313490510,282.424238216,42.5500952879,9.0,98.0,78.0927835052,
2566315252313490522,282.726257364,42.5790662084,2.0,24.0,11.4226804124,
2566315252313490526,282.770280648,42.5844798174,1.0,17.0,7.74611398964,
2566315252313490584,283.045905916,42.5723680938,7.0,68.0,45.5103092784,
2566315252313490587,282.417225124,42.5908926376,1.0,21.0,9.46113989637,
2566315252313490604,283.014732188,42.5972196821,2.0,18.0,7.86387434555,
2566315252313490612,282.655578385,42.5981340649,2.0,18.0,8.36458333333,
2566315252313490645,282.427931712,42.5936338023,2.0,27.0,14.5336787565,
2566315252313490677,283.082614057,42.5969186788,1.0,23.0,12.2435233161,
2566315252313490708,283.050224205,42.6074363595,2.0,20.0,8.71354166667,
2566315252313490709,282.903541397,42.6074884956,1.0,18.0,9.44559585492,
2566315252313490733,283.090730528,42.6057133469,1.0,20.0,11.4329896907,
2566315252313490739,283.104495205,42.6087331872,1.0,21.0,10.5284974093,
2566315252313490774,282.710074059,42.6017781967,1.0,38.0,22.4020618557,
2566315252313490784,283.123152559,42.5987493223,4.0,86.0,56.412371134,
2566315252313490787,282.280247873,42.6113158569,4.0,26.0,13.9184782609,
2566315252313490790,283.054187351,42.6173514852,1.0,14.0,8.30051813472,
2566315252313490803,282.438903789,42.5988606964,6.0,105.0,79.5309278351,
2566315252313490830,282.995513324,42.6156691645,1.0,32.0,17.6787564767,
2566315252313490856,282.259599276,42.6248055312,3.0,17.0,9.35398230088,
2566315252313490859,283.039628626,42.6155276146,1.0,31.0,18.324742268,
2566315252313490860,282.984132803,42.6198798853,1.0,29.0,15.5206185567,
2566315252313490865,282.791938525,42.549420775,12.0,128.0,99.0721649485,
2566315252313490872,282.42112185,42.6203324673,1.0,22.0,12.9226804124,
2566315252313490885,282.73468253,42.621814782,1.0,22.0,13.3092783505,
2566315252313490921,282.920631964,42.6229650286,1.0,21.0,11.3626943005,
2566315252313490928,282.69026874,42.6210810112,1.0,32.0,21.2680412371,
2566315252313490947,283.045568094,42.6344353804,1.0,15.0,7.88659793814,
2566315252313490964,282.377828969,42.6195902946,5.0,67.0,48.7731958763,
2566315252313490965,282.653850363,42.6324550437,1.0,17.0,9.60824742268,
2566315252313490978,282.310914057,42.6275420032,1.0,28.0,14.8917525773,
2566315252313490979,282.480119326,42.6330347153,1.0,18.0,9.76288659794,
2566315252313490986,282.334854042,42.6322731817,1.0,24.0,14.3144329897,
2566315252313491031,282.441517762,42.6404196869,2.0,21.0,10.6994818653,
2566315252313491037,282.34027305,42.5844032769,23.0,339.0,276.288659794,
2566315252313491067,283.065637121,42.6452008408,1.0,25.0,13.8298969072,
2566315252313491076,282.540459994,42.6478938319,1.0,20.0,10.1658031088,
2566315252313491100,282.522224292,42.6466007052,1.0,20.0,12.2124352332,
2566315252313491120,282.649371165,42.6425613799,1.0,28.0,14.7823834197,
2566315252313491134,283.168830158,42.6479185667,1.0,22.0,11.8041237113,
2566315252313491161,283.122622351,42.6508468621,2.0,19.0,10.3195876289,
2566315252313491224,283.202249393,42.6633690673,2.0,26.0,15.3678756477,
2566315252313491231,283.111701172,42.6676418643,1.0,17.0,8.67357512953,
2566315252313491244,283.003766157,42.6522955713,6.0,122.0,87.7989690722,
2566315252313491250,282.587079353,42.6520969352,1.0,44.0,26.0567010309,
2566315252313491265,282.843735286,42.6724714074,1.0,20.0,9.54639175258,
2566315252313491269,282.497111614,42.6688251074,1.0,26.0,12.9536082474,
2566315252313491305,282.837657462,42.6723164258,1.0,20.0,10.6701030928,
2566315252313491318,282.613064529,42.6695635016,1.0,36.0,24.3659793814,
2566315252313491323,282.866779284,42.6638482473,3.0,67.0,44.8608247423,
2566315252313491345,282.566791398,42.6017370299,31.0,491.0,425.582474227,
2566315252313491350,283.123874697,42.6774194682,1.0,33.0,19.6340206186,
2566315252313491356,283.067704416,42.6814372114,1.0,22.0,12.6597938144,
2566315252313491377,282.503800159,42.6542887875,1.0,26.0,12.5412371134,
2566315252313491384,282.821325666,42.6822609335,2.0,30.0,17.1088082902,
2566315252313491406,283.202768311,42.6853028305,1.0,20.0,10.0725388601,
2566315252313491411,282.443454737,42.692297492,2.0,19.0,8.81443298969,
2566315252313491421,282.930369229,42.6856234398,1.0,25.0,12.2124352332,
2566315252313491438,282.992997331,42.6960722938,1.0,16.0,8.06701030928,
2566315252313491445,283.264239012,42.6875555572,2.0,21.0,10.9430051813,
2566315252313491472,282.501686133,42.687419774,1.0,19.0,11.0984455959,
2566315252313491497,282.876263713,42.7009295663,1.0,20.0,8.61340206186,
2566315252313491504,282.359895931,42.6965977456,1.0,23.0,12.3762886598,
2566315252313491513,282.921815877,42.6893614866,2.0,46.0,29.9175257732,
2566315252313491518,282.335033519,42.6965186466,2.0,27.0,15.3505154639,
2566315252313491555,282.411153739,42.7079371638,3.0,19.0,9.52083333333,
2566315252313491562,283.277687408,42.7081376943,2.0,15.0,7.98445595855,
2566315252313491568,282.655518754,42.6872088117,2.0,54.0,36.9432989691,
2566315252313491606,283.268974181,42.7174233657,2.0,19.0,8.78125,
2566315252313491608,282.359519809,42.6493020794,50.0,644.0,568.567010309,
2566315252313491609,282.509705915,42.7134754779,2.0,19.0,10.621761658,
2566315252313491615,283.088840622,42.7115355812,1.0,26.0,16.3556701031,
2566315252313491627,283.321110706,42.7136877758,1.0,21.0,11.0463917526,
2566315252313491638,283.214992023,42.7094804199,2.0,25.0,14.8911917098,
2566315252313491640,282.40081136,42.7169757992,1.0,20.0,9.92268041237,
2566315252313491648,282.346348279,42.7111205999,1.0,21.0,11.4072164948,
2566315252313491660,282.995530128,42.7174012071,2.0,20.0,8.85492227979,
2566315252313491666,283.13646917,42.7177071518,1.0,16.0,8.89175257732,
2566315252313491688,282.230600925,42.7159672826,1.0,34.0,21.0463917526,
2566315252313491689,282.49845836,42.7243437793,1.0,19.0,8.93264248705,
2566315252313491700,283.295074315,42.7205936431,1.0,20.0,10.0927835052,
2566315252313491702,282.843779603,42.719645044,1.0,17.0,9.47395833333,
2566315252313491712,282.369135334,42.7138124848,2.0,42.0,26.175257732,
2566315252313491714,282.975098109,42.7249670242,1.0,24.0,11.4611398964,
2566315252313491736,283.236203389,42.7211007249,2.0,20.0,9.78238341969,
2566315252313491748,282.470430065,42.7245899598,1.0,18.0,10.5773195876,
2566315252313491762,283.235652582,42.725445462,1.0,18.0,9.0824742268,
2566315252313491774,283.308628751,42.7199824005,1.0,19.0,9.79381443299,
2566315252313491798,282.285325612,42.6925850946,16.0,213.0,173.087628866,
2566315252313491815,282.25239425,42.7332174709,1.0,21.0,11.3367875648,
2566315252313491820,282.538271387,42.7235426278,1.0,39.0,24.618556701,
2566315252313491841,282.494086133,42.7334773174,1.0,22.0,11.3453608247,
2566315252313491842,282.960934284,42.7362508684,1.0,18.0,9.94300518135,
2566315252313491857,283.221651707,42.7397158328,1.0,18.0,8.89690721649,
2566315252313491864,282.957163553,42.7410121479,1.0,20.0,9.22916666667,
2566315252313491886,282.508089494,42.7428842151,1.0,17.0,8.98958333333,
2566315252313491908,283.057995051,42.737693874,1.0,19.0,9.50259067358,
2566315252313491911,282.931911913,42.7485513253,1.0,19.0,8.60621761658,
2566315252313491928,282.557256247,42.7478703336,2.0,20.0,9.26424870466,
2566315252313491933,282.868015655,42.6859303269,101.0,1249.0,1116.34536082,2566315252313491933_LC.csv
2566315252313491939,283.32606172,42.7496035606,2.0,22.0,9.68911917098,
2566315252313491957,282.392068939,42.7289590208,2.0,19.0,10.0885416667,
2566315252313491972,283.012457508,42.7211425438,7.0,144.0,109.778350515,
2566315252313491981,283.073871381,42.7448073707,2.0,50.0,29.9948453608,
2566315252313491995,283.119348661,42.753084867,1.0,21.0,10.2319587629,
2566315252313492018,282.805189223,42.7609081661,1.0,17.0,8.14659685864,
2566315252313492022,282.226368298,42.7492257008,1.0,23.0,10.4948453608,
2566315252313492028,282.629629721,42.72086953,4.0,112.0,80.4793814433,
2566315252313492033,282.20878071,42.757873184,1.0,24.0,9.4175257732,
2566315252313492058,282.233593265,42.7656570718,2.0,19.0,9.5625,
2566315252313492066,282.895553258,42.7623569793,3.0,19.0,10.0260416667,
2566315252313492072,282.292890147,42.7343056767,13.0,198.0,162.149484536,
2566315252313492073,283.319720416,42.7409025276,4.0,98.0,70.1030927835,
2566315252313492089,283.358079299,42.7485045425,1.0,27.0,13.3763837638,
2566315252313492091,282.343618188,42.7577539863,2.0,45.0,26.5567010309,
2566315252313492098,282.833881895,42.7566584035,1.0,32.0,17.7461139896,
2566315252313492108,283.257473423,42.7626556724,2.0,25.0,14.1443298969,
2566315252313492113,282.771244134,42.7600598667,1.0,30.0,17.1597938144,
2566315252313492124,283.111388431,42.7610717916,1.0,33.0,20.6030927835,
2566315252313492131,282.898718765,42.7726306025,1.0,18.0,8.32474226804,
2566315252313492153,282.811314327,42.7166636524,5.0,132.0,95.4690721649,
2566315252313492170,283.094387182,42.7738005375,2.0,18.0,8.65104166667,
2566315252313492172,283.039081431,42.7215426766,28.0,393.0,345.237113402,
2566315252313492186,282.455203358,42.7583492927,1.0,28.0,18.175257732,
2566315252313492217,283.191913725,42.7783997701,1.0,19.0,9.97422680412,
2566315252313492226,282.341497149,42.7679178586,7.0,90.0,65.6030927835,
2566315252313492271,282.512627192,42.7709562087,2.0,33.0,22.1649484536,
2566315252313492275,282.436904298,42.7787332447,1.0,25.0,13.0257731959,
2566315252313492279,283.067545362,42.7859423458,1.0,17.0,9.734375,
2566315252313492284,283.072581104,42.7756158141,2.0,48.0,27.3144329897,
2566315252313492307,282.742642014,42.7790677946,1.0,29.0,16.3195876289,
2566315252313492331,282.553899385,42.7724499884,3.0,44.0,26.6649484536,
2566315252313492349,283.334153741,42.7918402025,1.0,17.0,8.71759259259,
2566315252313492350,282.35520747,42.7775716642,9.0,101.0,73.7216494845,
2566315252313492351,283.094200324,42.7862523668,2.0,28.0,15.1340206186,
2566315252313492362,282.998018452,42.7929154061,1.0,21.0,8.4175257732,
2566315252313492365,282.335288696,42.7884373019,1.0,23.0,11.9015544041,
2566315252313492366,282.386531663,42.7966769928,1.0,17.0,8.36082474227,
2566315252313492371,282.520541307,42.7954234901,1.0,18.0,8.71649484536,
2566315252313492375,283.324508438,42.7841024868,1.0,26.0,14.9536082474,
2566315252313492384,283.245122398,42.7984464838,2.0,18.0,8.24607329843,
2566315252313492390,282.760102384,42.7423709483,15.0,177.0,136.840206186,
2566315252313492423,283.060820107,42.7806222231,1.0,20.0,12.5699481865,
2566315252313492424,282.399746807,42.7964979073,1.0,24.0,13.067357513,
2566315252313492426,283.205606727,42.7498963562,27.0,286.0,225.283505155,
2566315252313492445,283.111949077,42.7999297771,1.0,20.0,10.087628866,
2566315252313492453,282.390006594,42.7833703926,1.0,87.0,64.2680412371,
2566315252313492466,282.268022288,42.8033270525,1.0,20.0,10.2731958763,
2566315252313492478,282.878341269,42.8058700553,1.0,22.0,11.2164948454,
2566315252313492497,283.25780641,42.8063782153,1.0,20.0,11.3212435233,
2566315252313492501,282.928069239,42.8061765143,1.0,19.0,10.3350515464,
2566315252313492513,283.205778736,42.8022427949,1.0,33.0,20.675257732,
2566315252313492521,283.267631951,42.8135459295,1.0,16.0,8.44270833333,
2566315252313492523,283.033935333,42.8153003806,1.0,17.0,8.22797927461,
2566315252313492540,282.371937962,42.8143213495,1.0,19.0,9.02577319588,
2566315252313492543,283.319418071,42.7910967178,4.0,65.0,40.0,
2566315252313492566,282.267730929,42.8153079186,1.0,20.0,9.56994818653,
2566315252313492569,282.898532485,42.8147300292,1.0,21.0,9.76683937824,
2566315252313492583,282.957334418,42.7995030027,1.0,28.0,14.2628865979,
2566315252313492593,282.475532783,42.8159939186,2.0,24.0,13.7886597938,
2566315252313492610,282.433320173,42.8168690184,4.0,21.0,10.3020833333,
2566315252313492619,282.481398846,42.7508467737,51.0,745.0,659.726804124,
2566315252313492622,282.92559374,42.8132648846,1.0,24.0,13.881443299,
2566315252313492632,282.703821472,42.8205868558,1.0,26.0,13.5309278351,
2566315252313492636,283.144103379,42.8120478481,4.0,26.0,13.03125,
2566315252313492638,282.422873327,42.8141957061,3.0,25.0,13.0362694301,
2566315252313492654,282.418829362,42.8176351167,2.0,25.0,13.0777202073,
2566315252313492663,282.18260319,42.8225759021,2.0,24.0,10.518134715,
2566315252313492667,282.95318828,42.8150512438,2.0,20.0,12.3453608247,
2566315252313492691,283.47613824,42.8201600815,1.0,34.0,17.8071428571,
2566315252313492709,283.039027785,42.8306342534,2.0,17.0,8.89119170984,
2566315252313492715,282.765757165,42.8202026219,1.0,31.0,17.206185567,
2566315252313492724,283.015246739,42.8347930092,2.0,16.0,8.46354166667,
2566315252313492729,282.996908326,42.8341052412,1.0,19.0,8.11340206186,
2566315252313492747,282.404917935,42.829777995,3.0,26.0,10.9639175258,
2566315252313492763,282.956617113,42.8254872805,2.0,51.0,28.8608247423,
2566315252313492776,283.000789969,42.8281594757,2.0,18.0,10.310880829,
2566315252313492782,282.744026159,42.8365229987,1.0,21.0,10.1340206186,
2566315252313492799,283.48343368,42.8004404897,10.0,217.0,163.316725979,
2566315252313492801,282.42873052,42.7545254781,136.0,1495.0,1352.68556701,
2566315252313492810,283.486720967,42.8394088228,1.0,19.0,10.7003610108,
2566315252313492820,283.132025393,42.8349059644,2.0,27.0,15.1804123711,
2566315252313492827,282.271970909,42.7745864548,108.0,1198.0,1093.56185567,
2566315252313492830,282.214049445,42.8459747889,1.0,18.0,7.86082474227,
2566315252313492831,282.669910886,42.8434216101,3.0,17.0,8.9057591623,
2566315252313492843,282.19245063,42.8455104224,1.0,23.0,8.65463917526,
2566315252313492858,282.33599883,42.8456314732,1.0,17.0,8.81865284974,
2566315252313492871,282.196204831,42.8315403717,7.0,111.0,82.5567010309,
2566315252313492873,282.265892652,42.837424518,7.0,74.0,52.087628866,
2566315252313492896,283.309077586,42.8460137457,1.0,17.0,8.64766839378,
2566315252313492917,282.776660405,42.8104447116,3.0,85.0,58.5463917526,
2566315252313492946,282.692236185,42.80922999,19.0,282.0,236.350515464,
2566315252313492976,282.164738001,42.8552132114,3.0,22.0,11.067357513,
2566315252313492981,282.360418069,42.8449642513,2.0,55.0,36.2577319588,
2566315252313492985,282.359612926,42.856134105,1.0,28.0,13.0880829016,
2566315252313492986,282.372556314,42.8575577805,1.0,20.0,10.140625,
2566315252313492993,282.297882925,42.8549993259,1.0,19.0,10.4766839378,
2566315252313493002,282.121747994,42.8587925424,3.0,17.0,9.18421052632,
2566315252313493015,283.126943369,42.8441059555,2.0,26.0,14.5803108808,
2566315252313493053,282.621992496,42.8701391316,2.0,17.0,7.9378238342,
2566315252313493059,282.805899076,42.8700538649,1.0,18.0,8.21761658031,
2566315252313493060,283.458908896,42.8517877583,1.0,20.0,11.2329749104,
2566315252313493070,283.16893827,42.7918590779,45.0,500.0,426.180412371,
2566315252313493077,282.225299738,42.8697214317,1.0,16.0,8.06735751295,
2566315252313493081,282.978381808,42.850265993,4.0,86.0,57.9896907216,
2566315252313493085,283.481261712,42.8649690284,1.0,19.0,10.2057761733,
2566315252313493094,282.629701927,42.8740806829,1.0,18.0,8.39175257732,
2566315252313493140,283.244376929,42.8756110148,1.0,19.0,9.67875647668,
2566315252313493147,283.069527228,42.8756570809,2.0,19.0,9.33505154639,
2566315252313493178,283.193212136,42.8807197313,1.0,19.0,8.81865284974,
2566315252313493181,283.411764672,42.8592846382,5.0,107.0,72.0889679715,
2566315252313493233,282.170978938,42.882059422,1.0,20.0,9.23316062176,
2566315252313493235,282.407792962,42.8814198775,2.0,26.0,14.5979381443,
2566315252313493238,283.087712739,42.8858685963,2.0,17.0,9.234375,
2566315252313493247,283.194012459,42.88605086,1.0,17.0,9.27461139896,
2566315252313493253,282.708046142,42.8854248616,1.0,20.0,10.7010309278,
2566315252313493254,283.56578834,42.8843246368,1.0,22.0,9.31046931408,
2566315252313493262,283.606092087,42.878777953,1.0,20.0,9.62037037037,
2566315252313493265,282.67578744,42.8895852458,1.0,20.0,8.38020833333,
2566315252313493279,282.267627471,42.8880467712,1.0,15.0,8.60103626943,
2566315252313493285,282.916874267,42.8823372461,2.0,21.0,11.6943005181,
2566315252313493301,282.16186242,42.8822549132,3.0,45.0,29.5773195876,
2566315252313493303,283.408600717,42.8650728733,6.0,184.0,136.409252669,
2566315252313493312,282.759274388,42.8934639565,1.0,16.0,8.21989528796,
2566315252313493329,283.259266486,42.8453565857,29.0,434.0,354.087628866,2566315252313493329_LC.csv
2566315252313493330,282.645542633,42.895901151,1.0,17.0,8.55440414508,
2566315252313493333,282.42191172,42.8932086504,2.0,27.0,14.618556701,
2566315252313493341,282.188313719,42.893568252,3.0,20.0,11.9481865285,
2566315252313493349,283.106661892,42.8314311471,21.0,264.0,216.62371134,
2566315252313493352,282.611527363,42.8850823425,1.0,37.0,22.4690721649,
2566315252313493356,283.032773208,42.8800348553,7.0,87.0,63.2680412371,
2566315252313493383,283.465895065,42.8983531919,1.0,25.0,10.7158273381,
2566315252313493398,282.7013455,42.8995532679,4.0,22.0,12.453125,
2566315252313493400,282.440102049,42.8857255529,4.0,87.0,63.1391752577,
2566315252313493421,283.509145931,42.8966397792,1.0,40.0,24.6227758007,
2566315252313493423,282.689450799,42.9077575416,2.0,20.0,9.33333333333,
2566315252313493451,282.824658785,42.9105458411,1.0,18.0,9.43298969072,
2566315252313493499,282.906686606,42.9074164163,1.0,35.0,20.3453608247,
2566315252313493508,282.325726819,42.9128245327,1.0,16.0,8.27835051546,
2566315252313493510,282.725516955,42.9116953368,1.0,19.0,10.5751295337,
2566315252313493512,283.541649507,42.860010221,33.0,448.0,354.601423488,
2566315252313493525,283.029334209,42.9011235382,4.0,74.0,49.0670103093,
2566315252313493526,282.937130569,42.910688249,2.0,34.0,18.5440414508,
2566315252313493528,282.921091075,42.9215072141,2.0,19.0,8.390625,
2566315252313493548,283.494256321,42.914993174,1.0,29.0,16.4412811388,
2566315252313493558,282.132906188,42.9141573136,1.0,25.0,14.0824742268,
2566315252313493563,283.200668189,42.918764348,1.0,23.0,12.170984456,
2566315252313493570,283.242231778,42.9182586608,1.0,26.0,11.3367875648,
2566315252313493573,282.735311965,42.9214268702,1.0,18.0,9.609375,
2566315252313493589,282.742731125,42.9241787762,1.0,20.0,9.30729166667,
2566315252313493620,283.549119961,42.9239952496,1.0,28.0,12.7137681159,
2566315252313493621,282.710090374,42.924441777,1.0,20.0,10.3541666667,
2566315252313493626,283.1174263,42.912655064,3.0,29.0,17.4690721649,
2566315252313493632,283.157631222,42.8903407265,5.0,85.0,60.3505154639,
2566315252313493633,283.020112659,42.9316545883,1.0,19.0,9.77720207254,
2566315252313493648,282.126476593,42.9133650141,1.0,41.0,25.7216494845,
2566315252313493660,283.506965335,42.8601337644,51.0,758.0,610.814946619,2566315252313493660_LC.csv
2566315252313493667,282.77817183,42.9290554279,1.0,18.0,8.80208333333,
2566315252313493671,283.350444158,42.8950268679,1.0,29.0,17.0207253886,
2566315252313493691,283.111278513,42.9250996981,1.0,36.0,23.293814433,
2566315252313493698,282.79853391,42.9258823205,1.0,29.0,18.2268041237,
2566315252313493702,283.608248876,42.9194444838,1.0,29.0,17.4224137931,
2566315252313493713,283.066184344,42.9337427496,2.0,25.0,14.2538860104,
2566315252313493723,282.855652477,42.9320154256,3.0,38.0,17.2849740933,
2566315252313493725,282.336236702,42.9364746706,2.0,20.0,11.8860103627,
2566315252313493731,283.321448479,42.9392836337,1.0,19.0,10.0885416667,
2566315252313493735,283.041531398,42.9347990624,1.0,22.0,12.9378238342,
2566315252313493742,282.210961225,42.9401612172,1.0,18.0,8.16580310881,
2566315252313493746,283.384580172,42.9381521627,2.0,19.0,11.3523316062,
2566315252313493775,283.575936968,42.9394558905,1.0,22.0,9.66304347826,
2566315252313493824,282.737145724,42.9466541433,2.0,18.0,9.00515463918,
2566315252313493826,282.14661627,42.9310336788,4.0,45.0,29.0,
2566315252313493829,283.018702642,42.9468247701,3.0,24.0,12.6288659794,
2566315252313493836,283.454405123,42.9478665205,1.0,20.0,10.1690647482,
2566315252313493871,282.659257552,42.9382023055,1.0,26.0,12.0932642487,
2566315252313493876,282.836477352,42.9464711374,1.0,20.0,11.3730569948,
2566315252313493898,283.230587407,42.9503618721,1.0,19.0,9.140625,
2566315252313493901,282.220584821,42.9468357275,1.0,38.0,25.2113402062,
2566315252313493916,283.508899332,42.9542331499,1.0,22.0,11.0902527076,
2566315252313493918,282.993652434,42.9317055059,12.0,140.0,107.922680412,
2566315252313493921,282.185412838,42.9570519308,1.0,21.0,10.1502590674,
2566315252313493923,283.595892208,42.924532216,11.0,194.0,141.004081633,2566315252313493923_LC.csv
2566315252313493929,283.273594095,42.9546317199,2.0,22.0,13.2628865979,
2566315252313493942,282.830088126,42.9529779281,1.0,32.0,16.9635416667,
2566315252313493944,282.349643702,42.9221909878,15.0,210.0,164.798969072,
2566315252313493964,283.328880622,42.9648237328,1.0,17.0,8.83937823834,
2566315252313493965,283.173833574,42.9647625577,2.0,19.0,9.19689119171,
2566315252313493970,283.202186024,42.955340749,1.0,25.0,12.0515463918,
2566315252313493973,283.268379801,42.9604789978,1.0,21.0,10.3678756477,
2566315252313493979,283.346901594,42.9303301136,13.0,212.0,174.93814433,
2566315252313493981,283.296604268,42.9634855804,1.0,23.0,12.0360824742,
2566315252313493982,282.319092654,42.9649645988,2.0,19.0,8.98952879581,
2566315252313494001,282.125725052,42.9624755573,1.0,17.0,10.3659793814,
2566315252313494011,283.480160772,42.9561463609,1.0,34.0,19.8064516129,
2566315252313494018,283.411733737,42.9683785051,2.0,19.0,9.35051546392,
2566315252313494041,283.445373677,42.9653691655,1.0,41.0,19.1607142857,
2566315252313494053,283.285060206,42.9655306496,3.0,39.0,21.1340206186,
2566315252313494057,283.175844858,42.9738630863,1.0,18.0,8.79166666667,
2566315252313494061,283.218215597,42.9692209517,1.0,26.0,13.9896373057,
2566315252313494076,283.529464671,42.968205785,1.0,29.0,16.0604982206,
2566315252313494080,283.586525042,42.9631670213,1.0,39.0,23.0284697509,
2566315252313494082,282.89026712,42.9681405351,2.0,21.0,9.390625,
2566315252313494083,283.162241453,42.9744325121,2.0,18.0,9.59585492228,
2566315252313494089,282.829502625,42.9742529469,1.0,21.0,8.70618556701,
2566315252313494134,283.402000033,42.9665531645,1.0,59.0,39.5567010309,
2566315252313494138,282.800509621,42.9762402617,1.0,18.0,9.46632124352,
2566315252313494178,282.639325357,42.9667326586,4.0,73.0,49.3917525773,
2566315252313494182,283.320203695,42.984361379,1.0,23.0,9.80927835052,
2566315252313494188,283.208376277,42.9768813055,1.0,26.0,16.2577319588,
2566315252313494220,283.295744057,42.9832448609,1.0,24.0,14.587628866,
2566315252313494221,283.13703796,42.982254018,2.0,22.0,11.8652849741,
2566315252313494232,283.150368747,42.972596601,5.0,88.0,63.0721649485,
2566315252313494242,283.506632212,42.9869442693,1.0,23.0,11.5072463768,
2566315252313494246,283.6307833,42.9424878718,21.0,305.0,241.762162162,2566315252313494246_LC.csv
2566315252313494247,283.615678424,42.967427383,1.0,46.0,24.9136363636,
2566315252313494260,283.531208843,42.979332273,1.0,25.0,12.9181494662,
2566315252313494266,282.156972511,42.9762078706,6.0,111.0,74.6958762887,
2566315252313494288,282.670842688,42.9888790074,2.0,19.0,10.4072164948,
2566315252313494306,282.642197239,42.9462345476,23.0,352.0,283.711340206,
2566315252313494315,282.317592802,42.999174883,1.0,18.0,7.74479166667,
2566315252313494337,282.897372345,42.9848272443,2.0,38.0,24.3865979381,
2566315252313494360,283.004768502,42.9670281019,5.0,74.0,50.9742268041,
2566315252313494362,282.118309664,42.9919798319,1.0,17.0,9.67195767196,
2566315252313494372,283.0828845,43.0038653363,1.0,20.0,10.1288659794,
2566315252313494375,283.382916454,42.9946363248,1.0,28.0,14.4226804124,
2566315252313494409,282.878168033,43.0051602756,4.0,29.0,14.4791666667,
2566315252313494417,282.869419593,42.9810188999,1.0,30.0,17.1907216495,
2566315252313494434,283.070596167,42.9984057812,5.0,50.0,33.9536082474,
2566315252313494437,283.22617005,43.0099286538,2.0,23.0,11.5906735751,
2566315252313494440,283.322715222,43.014298049,1.0,17.0,9.0518134715,
2566315252313494441,283.467601418,43.0085158451,1.0,26.0,12.4212454212,
2566315252313494458,282.688728964,42.9906307741,1.0,22.0,11.2835051546,
2566315252313494467,283.573796048,43.0103393884,1.0,19.0,9.6618705036,
2566315252313494472,283.378133772,43.0043035966,2.0,35.0,20.8762886598,
2566315252313494474,282.512628102,42.9836827457,1.0,21.0,13.2525773196,
